================================================================================
     Mem Size       Disk Size        Size/Evt      MissZip/Mem  items  (X) Container Name (X=Tree|Branch)
       0.917 kb        0.355 kb        0.036 kb        0.000       10  (B) xAOD::EventShapeAuxInfo_v1_NeutralParticleFlowIsoCentralEventShapeAuxDyn.DensitySigma
       0.917 kb        0.355 kb        0.036 kb        0.000       10  (B) xAOD::EventShapeAuxInfo_v1_NeutralParticleFlowIsoForwardEventShapeAuxDyn.DensitySigma
       1.061 kb        0.356 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::EmTauRoI_v2>_LVL1EmTauRoIs
       1.096 kb        0.357 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::MuonSegment_v1>_NCB_MuonSegments
       1.125 kb        0.357 kb        0.036 kb        0.000       10  (B) IsoMuonFeatureContainer_p3_HLT_IsoMuonFeatureContainer
       1.061 kb        0.357 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::JetElement_v2>_JetElements
       1.102 kb        0.357 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::TrackParticle_v1>_MSonlyTracklets
       1.078 kb        0.358 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::Electron_v1>_ForwardElectrons
       1.072 kb        0.359 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::CPMTobRoI_v1>_CPMTobRoIsRoIB
       1.066 kb        0.359 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_AntiKt2PV0TrackJets
       1.066 kb        0.359 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_AntiKt3PV0TrackJets
       1.066 kb        0.359 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_AntiKt4PV0TrackJets
       1.090 kb        0.360 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::Vertex_v1>_TauSecondaryVertices
       1.072 kb        0.361 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::MuonSegment_v1>_MuonSegments
       1.131 kb        0.361 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::TriggerTower_v2>_xAODTriggerTowersMuon
       1.096 kb        0.362 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::Vertex_v1>_GSFConversionVertices
       1.146 kb        0.363 kb        0.036 kb        0.000       10  (B) xAOD::EventShape_v1_TopoClusterIsoCentralEventShape
       1.146 kb        0.363 kb        0.036 kb        0.000       10  (B) xAOD::EventShape_v1_TopoClusterIsoForwardEventShape
       1.131 kb        0.363 kb        0.036 kb        0.000       10  (B) xAOD::MissingETContainer_v1_MET_Reference_AntiKt4EMTopo
       1.131 kb        0.363 kb        0.036 kb        0.000       10  (B) xAOD::MissingETContainer_v1_MET_Reference_AntiKt4LCTopo
       1.152 kb        0.365 kb        0.037 kb        0.000       10  (B) xAOD::EventShape_v1_ParticleFlowIsoCentralEventShape
       1.152 kb        0.365 kb        0.037 kb        0.000       10  (B) xAOD::EventShape_v1_ParticleFlowIsoForwardEventShape
       1.137 kb        0.365 kb        0.037 kb        0.000       10  (B) xAOD::MissingETContainer_v1_MET_Reference_AntiKt4EMPFlow
       1.078 kb        0.365 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::CPMTower_v2>_CPMTowersOverlap
       1.102 kb        0.365 kb        0.037 kb        0.000       10  (B) xAOD::MuonAuxContainer_v2_MuonsAuxDyn.CT_ET_Core
       1.102 kb        0.365 kb        0.037 kb        0.000       10  (B) xAOD::MuonAuxContainer_v2_MuonsAuxDyn.CT_EL_Type
       1.119 kb        0.366 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_EFJet
       1.137 kb        0.366 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_SuperRoi
       1.137 kb        0.367 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Vertex_v1>_BTagging_AntiKt4EMTopoSecVtx
       1.154 kb        0.367 kb        0.037 kb        0.000       10  (B) TrigPassFlagsCollection_p1_HLT_TrigPassFlagsCollection_isEM
       1.137 kb        0.369 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_SplitJet
       1.160 kb        0.369 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tcemjesFS
       1.160 kb        0.369 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tcemjesPS
       1.160 kb        0.369 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4tclcwjesPS
       1.160 kb        0.369 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4tclcwsubFS
       1.119 kb        0.369 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::BTagging_v1>_BTagging_AntiKt10LCTopo
       1.143 kb        0.370 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Vertex_v1>_BTagging_AntiKt10LCTopoSecVtx
       1.131 kb        0.370 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Vertex_v1>_BTagging_AntiKt2TrackSecVtx
       1.131 kb        0.370 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Vertex_v1>_BTagging_AntiKt3TrackSecVtx
       1.131 kb        0.370 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Vertex_v1>_BTagging_AntiKt4TrackSecVtx
       1.154 kb        0.370 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4tcemjesPS
       1.137 kb        0.371 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Vertex_v1>_BTagging_AntiKt4LCTopoSecVtx
       1.166 kb        0.371 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Muon_v1>_HLT_xAOD__MuonContainer_MuTagIMO_EF
       1.166 kb        0.371 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Muon_v1>_HLT_xAOD__MuonContainer_eMuonEFInfo
       1.166 kb        0.371 kb        0.037 kb        0.000       10  (B) TrigT2MbtsBitsContainer_p3_HLT_TrigT2MbtsBitsContainer_T2Mbts
       1.166 kb        0.371 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tclcwjesFS
       1.166 kb        0.371 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tclcwjesPS
       1.102 kb        0.371 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::JetElement_v2>_JetElementsOverlap
       1.166 kb        0.371 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::TrackParticle_v1>_CombinedStauTrackParticles
       1.113 kb        0.372 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::BTagging_v1>_BTagging_AntiKt4EMTopo
       1.113 kb        0.372 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::TrackParticle_v1>_GSFTrackParticles
       1.172 kb        0.373 kb        0.037 kb        0.000       10  (B) MuonFeatureDetailsContainer_p2_HLT_MuonFeatureDetailsContainer
       1.107 kb        0.373 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::BTagging_v1>_BTagging_AntiKt2Track
       1.107 kb        0.373 kb        0.037 kb        0.000       10  (B) DataVector<xAOD::BTagging_v1>_BTagging_AntiKt3Track
