Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 310634 to 310634
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 310634 to run 310634  lasting from Fri Oct 14 18:00:39 2016 UTC to Sat Oct 15 18:10:24 2016 UTC
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:29:41 2016 UTC-Fri Oct 14 18:29:41 2016 UTC (0.001 )  Time stamp start 1476469781214806365 end 1476469781213806365  Run 310634, LB 32, lumi 4.78
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:40:59 2016 UTC-Sat Oct 15 02:40:59 2016 UTC (0.001 )  Time stamp start 1476499259156254950 end 1476499259155254700  Run 310634, LB 584, lumi 7.74
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:41:10 2016 UTC-Sat Oct 15 02:41:10 2016 UTC (0.001 )  Time stamp start 1476499270336476785 end 1476499270335475665  Run 310634, LB 584, lumi 7.75
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:41:50 2016 UTC-Sat Oct 15 02:41:50 2016 UTC (0.001 )  Time stamp start 1476499310888458660 end 1476499310887458660  Run 310634, LB 585, lumi 7.74
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:43:14 2016 UTC-Sat Oct 15 02:43:14 2016 UTC (0.001 )  Time stamp start 1476499394805044425 end 1476499394804043255  Run 310634, LB 587, lumi 7.74
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:43:33 2016 UTC-Sat Oct 15 02:43:33 2016 UTC (0.001 )  Time stamp start 1476499413423157380 end 1476499413422156335  Run 310634, LB 587, lumi 7.74
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:44:06 2016 UTC-Sat Oct 15 02:44:06 2016 UTC (0.001 )  Time stamp start 1476499446943217780 end 1476499446942217655  Run 310634, LB 588, lumi 7.72
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:44:28 2016 UTC-Sat Oct 15 02:44:28 2016 UTC (0.001 )  Time stamp start 1476499468420438615 end 1476499468419438090  Run 310634, LB 588, lumi 7.73
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:44:39 2016 UTC-Sat Oct 15 02:44:39 2016 UTC (0.001 )  Time stamp start 1476499479522940010 end 1476499479521940010  Run 310634, LB 588, lumi 7.72
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:45:01 2016 UTC-Sat Oct 15 02:45:01 2016 UTC (0.001 )  Time stamp start 1476499501805571600 end 1476499501804571600  Run 310634, LB 589, lumi 7.71
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:45:22 2016 UTC-Sat Oct 15 02:45:22 2016 UTC (0.001 )  Time stamp start 1476499522489008380 end 1476499522488007380  Run 310634, LB 589, lumi 7.72
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:45:36 2016 UTC-Sat Oct 15 02:45:36 2016 UTC (0.001 )  Time stamp start 1476499536715565195 end 1476499536714565195  Run 310634, LB 589, lumi 7.71
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:45:52 2016 UTC-Sat Oct 15 02:45:52 2016 UTC (0.001 )  Time stamp start 1476499552592393875 end 1476499552591393750  Run 310634, LB 589, lumi 7.72
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:46:18 2016 UTC-Sat Oct 15 02:46:18 2016 UTC (0.001 )  Time stamp start 1476499578181013265 end 1476499578180013265  Run 310634, LB 590, lumi 7.71
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:46:40 2016 UTC-Sat Oct 15 02:46:40 2016 UTC (0.001 )  Time stamp start 1476499600352541895 end 1476499600351541770  Run 310634, LB 590, lumi 7.71
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:47:16 2016 UTC-Sat Oct 15 02:47:16 2016 UTC (0.000 )  Time stamp start 1476499636310898370 end 1476499636310898245  Run 310634, LB 591, lumi 0.00
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:47:36 2016 UTC-Sat Oct 15 02:47:36 2016 UTC (0.001 )  Time stamp start 1476499656293129785 end 1476499656292129785  Run 310634, LB 591, lumi 7.70
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:48:22 2016 UTC-Sat Oct 15 02:48:22 2016 UTC (0.000 )  Time stamp start 1476499702491929450 end 1476499702491929325  Run 310634, LB 592, lumi 0.00
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:49:34 2016 UTC-Sat Oct 15 02:49:34 2016 UTC (0.000 )  Time stamp start 1476499774696277145 end 1476499774696277020  Run 310634, LB 593, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:50:12 2016 UTC-Sat Oct 15 02:50:12 2016 UTC (0.001 )  Time stamp start 1476499812300687300 end 1476499812299687300  Run 310634, LB 594, lumi 7.68
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:50:37 2016 UTC-Sat Oct 15 02:50:37 2016 UTC (0.001 )  Time stamp start 1476499837086839140 end 1476499837085839015  Run 310634, LB 594, lumi 7.68
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:50:54 2016 UTC-Sat Oct 15 02:50:54 2016 UTC (0.001 )  Time stamp start 1476499854022230935 end 1476499854021230660  Run 310634, LB 595, lumi 7.67
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:51:10 2016 UTC-Sat Oct 15 02:51:10 2016 UTC (0.001 )  Time stamp start 1476499870572903335 end 1476499870572150745  Run 310634, LB 595, lumi 5.77
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:52:37 2016 UTC-Sat Oct 15 02:52:37 2016 UTC (0.001 )  Time stamp start 1476499957357839775 end 1476499957356839775  Run 310634, LB 596, lumi 7.67
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:53:31 2016 UTC-Sat Oct 15 02:53:31 2016 UTC (0.001 )  Time stamp start 1476500011951034650 end 1476500011950034525  Run 310634, LB 597, lumi 7.66
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:53:58 2016 UTC-Sat Oct 15 02:53:58 2016 UTC (0.001 )  Time stamp start 1476500038389129540 end 1476500038388129540  Run 310634, LB 598, lumi 7.65
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:54:17 2016 UTC-Sat Oct 15 02:54:17 2016 UTC (0.001 )  Time stamp start 1476500057802969250 end 1476500057801969125  Run 310634, LB 598, lumi 7.66
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:54:34 2016 UTC-Sat Oct 15 02:54:34 2016 UTC (0.001 )  Time stamp start 1476500074478676390 end 1476500074477676390  Run 310634, LB 598, lumi 7.65
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:55:18 2016 UTC-Sat Oct 15 02:55:18 2016 UTC (0.001 )  Time stamp start 1476500118791608940 end 1476500118790608940  Run 310634, LB 599, lumi 7.65
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:55:24 2016 UTC-Sat Oct 15 02:55:24 2016 UTC (0.001 )  Time stamp start 1476500124217710715 end 1476500124216710165  Run 310634, LB 599, lumi 7.65
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:55:30 2016 UTC-Sat Oct 15 02:55:30 2016 UTC (0.001 )  Time stamp start 1476500130044903590 end 1476500130043902545  Run 310634, LB 599, lumi 7.65
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:55:35 2016 UTC-Sat Oct 15 02:55:35 2016 UTC (0.001 )  Time stamp start 1476500135608596770 end 1476500135607596770  Run 310634, LB 599, lumi 7.65
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:55:57 2016 UTC-Sat Oct 15 02:55:57 2016 UTC (0.000 )  Time stamp start 1476500157566024005 end 1476500157566023830  Run 310634, LB 600, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:02 2016 UTC-Sat Oct 15 02:56:02 2016 UTC (0.001 )  Time stamp start 1476500162418793365 end 1476500162417793365  Run 310634, LB 600, lumi 7.64
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:06 2016 UTC-Sat Oct 15 02:56:06 2016 UTC (0.001 )  Time stamp start 1476500166174191165 end 1476500166173191165  Run 310634, LB 600, lumi 7.64
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:10 2016 UTC-Sat Oct 15 02:56:10 2016 UTC (0.001 )  Time stamp start 1476500170736262250 end 1476500170735262075  Run 310634, LB 600, lumi 7.64
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:15 2016 UTC-Sat Oct 15 02:56:15 2016 UTC (0.001 )  Time stamp start 1476500175604752820 end 1476500175603752820  Run 310634, LB 600, lumi 7.64
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:23 2016 UTC-Sat Oct 15 02:56:23 2016 UTC (0.001 )  Time stamp start 1476500183608602060 end 1476500183607602060  Run 310634, LB 600, lumi 7.64
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:28 2016 UTC-Sat Oct 15 02:56:28 2016 UTC (0.000 )  Time stamp start 1476500188981539100 end 1476500188981538975  Run 310634, LB 600, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:39 2016 UTC-Sat Oct 15 02:56:39 2016 UTC (0.001 )  Time stamp start 1476500199582591700 end 1476500199581591700  Run 310634, LB 600, lumi 7.64
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:47 2016 UTC-Sat Oct 15 02:56:47 2016 UTC (0.000 )  Time stamp start 1476500207243833800 end 1476500207243833505  Run 310634, LB 600, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:51 2016 UTC-Sat Oct 15 02:56:51 2016 UTC (0.001 )  Time stamp start 1476500211366848240 end 1476500211365848240  Run 310634, LB 600, lumi 7.64
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:55 2016 UTC-Sat Oct 15 02:56:55 2016 UTC (0.001 )  Time stamp start 1476500215551896910 end 1476500215550896910  Run 310634, LB 601, lumi 7.63
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:56:58 2016 UTC-Sat Oct 15 02:56:58 2016 UTC (0.001 )  Time stamp start 1476500218701527330 end 1476500218700527330  Run 310634, LB 601, lumi 7.63
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:57:04 2016 UTC-Sat Oct 15 02:57:04 2016 UTC (0.001 )  Time stamp start 1476500224023719505 end 1476500224022719505  Run 310634, LB 601, lumi 7.63
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:57:54 2016 UTC-Sat Oct 15 02:57:54 2016 UTC (0.001 )  Time stamp start 1476500274460405500 end 1476500274459405500  Run 310634, LB 601, lumi 7.63
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:57:59 2016 UTC-Sat Oct 15 02:57:59 2016 UTC (0.001 )  Time stamp start 1476500279803725710 end 1476500279802725560  Run 310634, LB 602, lumi 7.62
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:58:33 2016 UTC-Sat Oct 15 02:58:33 2016 UTC (0.001 )  Time stamp start 1476500313295487015 end 1476500313294487015  Run 310634, LB 602, lumi 7.62
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:58:37 2016 UTC-Sat Oct 15 02:58:37 2016 UTC (0.001 )  Time stamp start 1476500317597785745 end 1476500317596785745  Run 310634, LB 602, lumi 7.62
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:58:42 2016 UTC-Sat Oct 15 02:58:42 2016 UTC (0.001 )  Time stamp start 1476500322578630115 end 1476500322577630115  Run 310634, LB 602, lumi 7.62
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:58:46 2016 UTC-Sat Oct 15 02:58:46 2016 UTC (0.001 )  Time stamp start 1476500326863324825 end 1476500326862324650  Run 310634, LB 602, lumi 7.62
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:58:51 2016 UTC-Sat Oct 15 02:58:51 2016 UTC (0.001 )  Time stamp start 1476500331579886400 end 1476500331578886400  Run 310634, LB 602, lumi 7.62
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:58:57 2016 UTC-Sat Oct 15 02:58:57 2016 UTC (0.001 )  Time stamp start 1476500337016055700 end 1476500337015055700  Run 310634, LB 603, lumi 7.62
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:59:02 2016 UTC-Sat Oct 15 02:59:02 2016 UTC (0.001 )  Time stamp start 1476500342672031655 end 1476500342671031655  Run 310634, LB 603, lumi 7.62
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 02:59:12 2016 UTC-Sat Oct 15 02:59:12 2016 UTC (0.001 )  Time stamp start 1476500352096513440 end 1476500352095513440  Run 310634, LB 603, lumi 7.62
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:59:18 2016 UTC-Sat Oct 15 02:59:18 2016 UTC (0.001 )  Time stamp start 1476500358529513290 end 1476500358528512490  Run 310634, LB 603, lumi 7.62
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:59:30 2016 UTC-Sat Oct 15 02:59:30 2016 UTC (0.001 )  Time stamp start 1476500370420728140 end 1476500370419728140  Run 310634, LB 603, lumi 7.62
Event Veto ['MiniNoiseBurst'], Sat Oct 15 02:59:56 2016 UTC-Sat Oct 15 02:59:56 2016 UTC (0.001 )  Time stamp start 1476500396116394495 end 1476500396115394195  Run 310634, LB 604, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:00:00 2016 UTC-Sat Oct 15 03:00:00 2016 UTC (0.001 )  Time stamp start 1476500400152867320 end 1476500400151867320  Run 310634, LB 604, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:00:06 2016 UTC-Sat Oct 15 03:00:06 2016 UTC (0.001 )  Time stamp start 1476500406325228300 end 1476500406324228300  Run 310634, LB 604, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:00:11 2016 UTC-Sat Oct 15 03:00:11 2016 UTC (0.001 )  Time stamp start 1476500411255862675 end 1476500411254862675  Run 310634, LB 604, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:00:17 2016 UTC-Sat Oct 15 03:00:17 2016 UTC (0.001 )  Time stamp start 1476500417281541925 end 1476500417280541925  Run 310634, LB 604, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:00:36 2016 UTC-Sat Oct 15 03:00:36 2016 UTC (0.001 )  Time stamp start 1476500436188048180 end 1476500436187048180  Run 310634, LB 604, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:00:42 2016 UTC-Sat Oct 15 03:00:42 2016 UTC (0.001 )  Time stamp start 1476500442069423455 end 1476500442068423455  Run 310634, LB 604, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:00:49 2016 UTC-Sat Oct 15 03:00:49 2016 UTC (0.001 )  Time stamp start 1476500449691855580 end 1476500449690855180  Run 310634, LB 604, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:00:56 2016 UTC-Sat Oct 15 03:00:56 2016 UTC (0.001 )  Time stamp start 1476500456217532455 end 1476500456216532455  Run 310634, LB 605, lumi 7.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:01:03 2016 UTC-Sat Oct 15 03:01:03 2016 UTC (0.001 )  Time stamp start 1476500463856563260 end 1476500463855563260  Run 310634, LB 605, lumi 7.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:01:10 2016 UTC-Sat Oct 15 03:01:10 2016 UTC (0.001 )  Time stamp start 1476500470735133840 end 1476500470734132915  Run 310634, LB 605, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:01:15 2016 UTC-Sat Oct 15 03:01:15 2016 UTC (0.001 )  Time stamp start 1476500475541047575 end 1476500475540047575  Run 310634, LB 605, lumi 7.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:01:21 2016 UTC-Sat Oct 15 03:01:21 2016 UTC (0.001 )  Time stamp start 1476500481693394945 end 1476500481692394645  Run 310634, LB 605, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:01:27 2016 UTC-Sat Oct 15 03:01:27 2016 UTC (0.001 )  Time stamp start 1476500487585225575 end 1476500487584225325  Run 310634, LB 605, lumi 7.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:01:39 2016 UTC-Sat Oct 15 03:01:39 2016 UTC (0.001 )  Time stamp start 1476500499048550180 end 1476500499047550180  Run 310634, LB 605, lumi 7.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:01:45 2016 UTC-Sat Oct 15 03:01:45 2016 UTC (0.001 )  Time stamp start 1476500505348284685 end 1476500505347284685  Run 310634, LB 605, lumi 7.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:01:50 2016 UTC-Sat Oct 15 03:01:50 2016 UTC (0.001 )  Time stamp start 1476500510967707255 end 1476500510966707255  Run 310634, LB 605, lumi 7.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:02:04 2016 UTC-Sat Oct 15 03:02:04 2016 UTC (0.001 )  Time stamp start 1476500524105773585 end 1476500524104773460  Run 310634, LB 606, lumi 7.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:02:14 2016 UTC-Sat Oct 15 03:02:14 2016 UTC (0.001 )  Time stamp start 1476500534486216030 end 1476500534485216030  Run 310634, LB 606, lumi 7.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:03:03 2016 UTC-Sat Oct 15 03:03:03 2016 UTC (0.001 )  Time stamp start 1476500583111281460 end 1476500583110281460  Run 310634, LB 607, lumi 7.59
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:03:11 2016 UTC-Sat Oct 15 03:03:11 2016 UTC (0.001 )  Time stamp start 1476500591300962710 end 1476500591299962410  Run 310634, LB 607, lumi 7.59
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:03:18 2016 UTC-Sat Oct 15 03:03:18 2016 UTC (0.001 )  Time stamp start 1476500598497034570 end 1476500598496034570  Run 310634, LB 607, lumi 7.59
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:03:28 2016 UTC-Sat Oct 15 03:03:28 2016 UTC (0.001 )  Time stamp start 1476500608070278095 end 1476500608069278095  Run 310634, LB 607, lumi 7.59
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 03:03:35 2016 UTC-Sat Oct 15 03:03:35 2016 UTC (0.001 )  Time stamp start 1476500615451658455 end 1476500615450658455  Run 310634, LB 607, lumi 7.59
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:03:59 2016 UTC-Sat Oct 15 03:03:59 2016 UTC (0.001 )  Time stamp start 1476500639648431825 end 1476500639647431700  Run 310634, LB 608, lumi 7.59
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:04:22 2016 UTC-Sat Oct 15 03:04:22 2016 UTC (0.001 )  Time stamp start 1476500662544361635 end 1476500662543361635  Run 310634, LB 608, lumi 7.59
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 03:04:36 2016 UTC-Sat Oct 15 03:04:36 2016 UTC (0.001 )  Time stamp start 1476500676749522095 end 1476500676748522095  Run 310634, LB 608, lumi 7.59
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:04:44 2016 UTC-Sat Oct 15 03:04:44 2016 UTC (0.001 )  Time stamp start 1476500684713955550 end 1476500684712955125  Run 310634, LB 608, lumi 7.59
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 03:04:53 2016 UTC-Sat Oct 15 03:04:53 2016 UTC (0.001 )  Time stamp start 1476500693488182880 end 1476500693487182880  Run 310634, LB 608, lumi 7.59
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:05:00 2016 UTC-Sat Oct 15 03:05:00 2016 UTC (0.001 )  Time stamp start 1476500700574559185 end 1476500700573559185  Run 310634, LB 609, lumi 7.58
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:05:05 2016 UTC-Sat Oct 15 03:05:05 2016 UTC (0.001 )  Time stamp start 1476500705882758285 end 1476500705881758285  Run 310634, LB 609, lumi 7.58
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:05:12 2016 UTC-Sat Oct 15 03:05:12 2016 UTC (0.000 )  Time stamp start 1476500712509018830 end 1476500712509017630  Run 310634, LB 609, lumi 0.01
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:05:18 2016 UTC-Sat Oct 15 03:05:18 2016 UTC (0.001 )  Time stamp start 1476500718513263345 end 1476500718512263345  Run 310634, LB 609, lumi 7.58
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:05:36 2016 UTC-Sat Oct 15 03:05:36 2016 UTC (0.001 )  Time stamp start 1476500736704998310 end 1476500736703998310  Run 310634, LB 609, lumi 7.58
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:05:44 2016 UTC-Sat Oct 15 03:05:44 2016 UTC (0.001 )  Time stamp start 1476500744505691565 end 1476500744504691565  Run 310634, LB 609, lumi 7.58
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:05:52 2016 UTC-Sat Oct 15 03:05:52 2016 UTC (0.001 )  Time stamp start 1476500752603761755 end 1476500752602761755  Run 310634, LB 609, lumi 7.58
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:06:03 2016 UTC-Sat Oct 15 03:06:03 2016 UTC (0.001 )  Time stamp start 1476500763100862305 end 1476500763099862305  Run 310634, LB 610, lumi 7.58
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:06:38 2016 UTC-Sat Oct 15 03:06:38 2016 UTC (0.001 )  Time stamp start 1476500798255340195 end 1476500798254340195  Run 310634, LB 611, lumi 7.56
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:06:49 2016 UTC-Sat Oct 15 03:06:49 2016 UTC (0.002 )  Time stamp start 1476500809700735095 end 1476500809699022950  Run 310634, LB 611, lumi 12.95
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:07:29 2016 UTC-Sat Oct 15 03:07:29 2016 UTC (0.001 )  Time stamp start 1476500849623893480 end 1476500849622893480  Run 310634, LB 611, lumi 7.56
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:07:43 2016 UTC-Sat Oct 15 03:07:43 2016 UTC (0.001 )  Time stamp start 1476500863221123125 end 1476500863220123125  Run 310634, LB 612, lumi 7.56
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:07:55 2016 UTC-Sat Oct 15 03:07:55 2016 UTC (0.001 )  Time stamp start 1476500875307223950 end 1476500875306223950  Run 310634, LB 612, lumi 7.56
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:08:01 2016 UTC-Sat Oct 15 03:08:01 2016 UTC (0.001 )  Time stamp start 1476500881200855825 end 1476500881199855825  Run 310634, LB 612, lumi 7.56
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:08:08 2016 UTC-Sat Oct 15 03:08:08 2016 UTC (0.001 )  Time stamp start 1476500888640987560 end 1476500888639987560  Run 310634, LB 612, lumi 7.56
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:08:17 2016 UTC-Sat Oct 15 03:08:17 2016 UTC (0.001 )  Time stamp start 1476500897382114435 end 1476500897381114435  Run 310634, LB 612, lumi 7.56
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 03:08:28 2016 UTC-Sat Oct 15 03:08:28 2016 UTC (0.001 )  Time stamp start 1476500908174702875 end 1476500908173702750  Run 310634, LB 612, lumi 7.56
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:08:35 2016 UTC-Sat Oct 15 03:08:35 2016 UTC (0.001 )  Time stamp start 1476500915113050110 end 1476500915112050110  Run 310634, LB 612, lumi 7.56
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:08:42 2016 UTC-Sat Oct 15 03:08:42 2016 UTC (0.001 )  Time stamp start 1476500922111775145 end 1476500922110775145  Run 310634, LB 613, lumi 7.55
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:08:59 2016 UTC-Sat Oct 15 03:08:59 2016 UTC (0.001 )  Time stamp start 1476500939674699650 end 1476500939673699650  Run 310634, LB 613, lumi 7.55
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:09:12 2016 UTC-Sat Oct 15 03:09:12 2016 UTC (0.001 )  Time stamp start 1476500952373656880 end 1476500952372656880  Run 310634, LB 613, lumi 7.55
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:09:30 2016 UTC-Sat Oct 15 03:09:30 2016 UTC (0.001 )  Time stamp start 1476500970286675690 end 1476500970285675440  Run 310634, LB 613, lumi 7.55
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:09:42 2016 UTC-Sat Oct 15 03:09:42 2016 UTC (0.001 )  Time stamp start 1476500982789200040 end 1476500982788200040  Run 310634, LB 614, lumi 7.54
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:09:59 2016 UTC-Sat Oct 15 03:09:59 2016 UTC (0.001 )  Time stamp start 1476500999634407335 end 1476500999633407035  Run 310634, LB 614, lumi 7.55
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:10:20 2016 UTC-Sat Oct 15 03:10:20 2016 UTC (0.001 )  Time stamp start 1476501020363698810 end 1476501020362698810  Run 310634, LB 614, lumi 7.54
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:10:38 2016 UTC-Sat Oct 15 03:10:38 2016 UTC (0.001 )  Time stamp start 1476501038508046880 end 1476501038507046880  Run 310634, LB 615, lumi 7.54
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:13:10 2016 UTC-Sat Oct 15 03:13:10 2016 UTC (0.000 )  Time stamp start 1476501190799091095 end 1476501190799090670  Run 310634, LB 617, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:13:36 2016 UTC-Sat Oct 15 03:13:36 2016 UTC (0.001 )  Time stamp start 1476501216047410495 end 1476501216046410370  Run 310634, LB 617, lumi 7.52
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:13:46 2016 UTC-Sat Oct 15 03:13:46 2016 UTC (0.001 )  Time stamp start 1476501226250858620 end 1476501226249858320  Run 310634, LB 618, lumi 7.52
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:13:54 2016 UTC-Sat Oct 15 03:13:54 2016 UTC (0.001 )  Time stamp start 1476501234634459830 end 1476501234633459830  Run 310634, LB 618, lumi 7.52
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 03:14:23 2016 UTC-Sat Oct 15 03:14:23 2016 UTC (0.001 )  Time stamp start 1476501263559409865 end 1476501263558409865  Run 310634, LB 618, lumi 7.52
Event Veto ['MiniNoiseBurst'], Sat Oct 15 03:14:39 2016 UTC-Sat Oct 15 03:14:39 2016 UTC (0.001 )  Time stamp start 1476501279001209035 end 1476501279000209035  Run 310634, LB 619, lumi 7.51
