Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 310634 to 310634
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 310634 to run 310634  lasting from Fri Oct 14 18:00:39 2016 UTC to Sat Oct 15 18:10:24 2016 UTC
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:29:41 2016 UTC-Fri Oct 14 18:29:41 2016 UTC (0.001 )  Time stamp start 1476469781558850965 end 1476469781557850965  Run 310634, LB 32, lumi 4.78
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:40:16 2016 UTC-Sat Oct 15 00:40:16 2016 UTC (0.001 )  Time stamp start 1476492016871012235 end 1476492016870012235  Run 310634, LB 439, lumi 8.66
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:40:24 2016 UTC-Sat Oct 15 00:40:24 2016 UTC (0.001 )  Time stamp start 1476492024472684065 end 1476492024471684065  Run 310634, LB 439, lumi 8.66
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:40:40 2016 UTC-Sat Oct 15 00:40:40 2016 UTC (0.000 )  Time stamp start 1476492040398551645 end 1476492040398551520  Run 310634, LB 439, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:41:05 2016 UTC-Sat Oct 15 00:41:05 2016 UTC (0.001 )  Time stamp start 1476492065678885305 end 1476492065677885305  Run 310634, LB 440, lumi 8.66
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 00:41:20 2016 UTC-Sat Oct 15 00:41:20 2016 UTC (0.001 )  Time stamp start 1476492080928080230 end 1476492080927080105  Run 310634, LB 440, lumi 8.66
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:41:29 2016 UTC-Sat Oct 15 00:41:29 2016 UTC (0.001 )  Time stamp start 1476492089878564510 end 1476492089877564510  Run 310634, LB 440, lumi 8.66
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 00:41:35 2016 UTC-Sat Oct 15 00:41:35 2016 UTC (0.001 )  Time stamp start 1476492095519006250 end 1476492095518006250  Run 310634, LB 440, lumi 8.66
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:42:08 2016 UTC-Sat Oct 15 00:42:08 2016 UTC (0.001 )  Time stamp start 1476492128268851930 end 1476492128267851930  Run 310634, LB 441, lumi 8.65
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:42:21 2016 UTC-Sat Oct 15 00:42:21 2016 UTC (0.001 )  Time stamp start 1476492141035007770 end 1476492141034007770  Run 310634, LB 441, lumi 8.65
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:42:42 2016 UTC-Sat Oct 15 00:42:42 2016 UTC (0.001 )  Time stamp start 1476492162122914440 end 1476492162121914140  Run 310634, LB 442, lumi 8.65
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:42:48 2016 UTC-Sat Oct 15 00:42:48 2016 UTC (0.001 )  Time stamp start 1476492168543063505 end 1476492168542063330  Run 310634, LB 442, lumi 8.65
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:42:59 2016 UTC-Sat Oct 15 00:42:59 2016 UTC (0.001 )  Time stamp start 1476492179266249535 end 1476492179265248660  Run 310634, LB 442, lumi 8.65
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 00:43:07 2016 UTC-Sat Oct 15 00:43:07 2016 UTC (0.001 )  Time stamp start 1476492187700185100 end 1476492187699185100  Run 310634, LB 443, lumi 8.64
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:44:02 2016 UTC-Sat Oct 15 00:44:02 2016 UTC (0.001 )  Time stamp start 1476492242943448755 end 1476492242942448755  Run 310634, LB 443, lumi 8.64
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:44:09 2016 UTC-Sat Oct 15 00:44:09 2016 UTC (0.001 )  Time stamp start 1476492249591637755 end 1476492249590637605  Run 310634, LB 444, lumi 8.63
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:44:42 2016 UTC-Sat Oct 15 00:44:42 2016 UTC (0.001 )  Time stamp start 1476492282245102510 end 1476492282244102510  Run 310634, LB 444, lumi 8.63
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:45:13 2016 UTC-Sat Oct 15 00:45:13 2016 UTC (0.000 )  Time stamp start 1476492313840994315 end 1476492313840994190  Run 310634, LB 445, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:45:44 2016 UTC-Sat Oct 15 00:45:44 2016 UTC (0.001 )  Time stamp start 1476492344392138825 end 1476492344391138455  Run 310634, LB 445, lumi 8.63
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:45:57 2016 UTC-Sat Oct 15 00:45:57 2016 UTC (0.001 )  Time stamp start 1476492357237332390 end 1476492357236331320  Run 310634, LB 445, lumi 8.63
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:46:13 2016 UTC-Sat Oct 15 00:46:13 2016 UTC (0.000 )  Time stamp start 1476492373170559085 end 1476492373170558960  Run 310634, LB 446, lumi 0.00
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 00:46:49 2016 UTC-Sat Oct 15 00:46:49 2016 UTC (0.001 )  Time stamp start 1476492409383778770 end 1476492409382778770  Run 310634, LB 446, lumi 8.62
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:46:59 2016 UTC-Sat Oct 15 00:46:59 2016 UTC (0.000 )  Time stamp start 1476492419783445515 end 1476492419783445390  Run 310634, LB 446, lumi 0.00
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 00:47:24 2016 UTC-Sat Oct 15 00:47:24 2016 UTC (0.001 )  Time stamp start 1476492444047347435 end 1476492444046347435  Run 310634, LB 447, lumi 8.61
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:48:31 2016 UTC-Sat Oct 15 00:48:31 2016 UTC (0.001 )  Time stamp start 1476492511257397165 end 1476492511256396865  Run 310634, LB 449, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:48:35 2016 UTC-Sat Oct 15 00:48:35 2016 UTC (0.001 )  Time stamp start 1476492515605776800 end 1476492515604776800  Run 310634, LB 449, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:48:40 2016 UTC-Sat Oct 15 00:48:40 2016 UTC (0.001 )  Time stamp start 1476492520767654680 end 1476492520766654680  Run 310634, LB 450, lumi 8.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:49:05 2016 UTC-Sat Oct 15 00:49:05 2016 UTC (0.001 )  Time stamp start 1476492545791462100 end 1476492545790461975  Run 310634, LB 450, lumi 8.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:49:10 2016 UTC-Sat Oct 15 00:49:10 2016 UTC (0.001 )  Time stamp start 1476492550185106820 end 1476492550184106820  Run 310634, LB 451, lumi 8.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:49:17 2016 UTC-Sat Oct 15 00:49:17 2016 UTC (0.001 )  Time stamp start 1476492557597554870 end 1476492557596554575  Run 310634, LB 451, lumi 8.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:49:22 2016 UTC-Sat Oct 15 00:49:22 2016 UTC (0.001 )  Time stamp start 1476492562202033845 end 1476492562201033845  Run 310634, LB 451, lumi 8.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:49:25 2016 UTC-Sat Oct 15 00:49:25 2016 UTC (0.001 )  Time stamp start 1476492565491260805 end 1476492565490260805  Run 310634, LB 451, lumi 8.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:49:27 2016 UTC-Sat Oct 15 00:49:27 2016 UTC (0.001 )  Time stamp start 1476492567710812620 end 1476492567709812495  Run 310634, LB 451, lumi 8.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:49:30 2016 UTC-Sat Oct 15 00:49:30 2016 UTC (0.001 )  Time stamp start 1476492570479643415 end 1476492570478643415  Run 310634, LB 451, lumi 8.60
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:49:34 2016 UTC-Sat Oct 15 00:49:34 2016 UTC (0.000 )  Time stamp start 1476492574074068530 end 1476492574074068405  Run 310634, LB 451, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:50:15 2016 UTC-Sat Oct 15 00:50:15 2016 UTC (0.001 )  Time stamp start 1476492615018305725 end 1476492615017305725  Run 310634, LB 452, lumi 8.59
Event Veto ['MiniNoiseBurst'], Sat Oct 15 00:50:18 2016 UTC-Sat Oct 15 00:50:18 2016 UTC (0.001 )  Time stamp start 1476492618902935490 end 1476492618901934365  Run 310634, LB 452, lumi 8.60
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 00:50:22 2016 UTC-Sat Oct 15 00:50:22 2016 UTC (0.001 )  Time stamp start 1476492622821423830 end 1476492622820423830  Run 310634, LB 452, lumi 8.59
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:04:56 2016 UTC-Sat Oct 15 01:04:56 2016 UTC (0.001 )  Time stamp start 1476493496983947905 end 1476493496982947905  Run 310634, LB 472, lumi 8.47
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:00 2016 UTC-Sat Oct 15 01:05:00 2016 UTC (0.001 )  Time stamp start 1476493500496054730 end 1476493500495054430  Run 310634, LB 472, lumi 8.47
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:02 2016 UTC-Sat Oct 15 01:05:02 2016 UTC (0.001 )  Time stamp start 1476493502425688070 end 1476493502424688070  Run 310634, LB 472, lumi 8.47
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:06 2016 UTC-Sat Oct 15 01:05:06 2016 UTC (0.001 )  Time stamp start 1476493506994642945 end 1476493506993642945  Run 310634, LB 472, lumi 8.47
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:11 2016 UTC-Sat Oct 15 01:05:11 2016 UTC (0.001 )  Time stamp start 1476493511136021980 end 1476493511135021980  Run 310634, LB 472, lumi 8.47
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:18 2016 UTC-Sat Oct 15 01:05:18 2016 UTC (0.001 )  Time stamp start 1476493518909238480 end 1476493518908238480  Run 310634, LB 473, lumi 8.46
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:21 2016 UTC-Sat Oct 15 01:05:21 2016 UTC (0.001 )  Time stamp start 1476493521211123985 end 1476493521210122790  Run 310634, LB 473, lumi 8.47
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:25 2016 UTC-Sat Oct 15 01:05:25 2016 UTC (0.001 )  Time stamp start 1476493525125116125 end 1476493525124116125  Run 310634, LB 473, lumi 8.46
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:28 2016 UTC-Sat Oct 15 01:05:28 2016 UTC (0.001 )  Time stamp start 1476493528647702485 end 1476493528646702485  Run 310634, LB 473, lumi 8.46
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:31 2016 UTC-Sat Oct 15 01:05:31 2016 UTC (0.001 )  Time stamp start 1476493531965349280 end 1476493531964349280  Run 310634, LB 473, lumi 8.46
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:34 2016 UTC-Sat Oct 15 01:05:34 2016 UTC (0.001 )  Time stamp start 1476493534307843640 end 1476493534306843640  Run 310634, LB 473, lumi 8.46
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:40 2016 UTC-Sat Oct 15 01:05:40 2016 UTC (0.001 )  Time stamp start 1476493540313742195 end 1476493540312742195  Run 310634, LB 473, lumi 8.46
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:46 2016 UTC-Sat Oct 15 01:05:46 2016 UTC (0.000 )  Time stamp start 1476493546248963435 end 1476493546248963310  Run 310634, LB 473, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:50 2016 UTC-Sat Oct 15 01:05:50 2016 UTC (0.001 )  Time stamp start 1476493550162360745 end 1476493550161360745  Run 310634, LB 473, lumi 8.46
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:05:54 2016 UTC-Sat Oct 15 01:05:54 2016 UTC (0.001 )  Time stamp start 1476493554972279710 end 1476493554971278390  Run 310634, LB 473, lumi 8.47
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:06:00 2016 UTC-Sat Oct 15 01:06:00 2016 UTC (0.001 )  Time stamp start 1476493560009175685 end 1476493560008175685  Run 310634, LB 473, lumi 8.46
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 01:06:03 2016 UTC-Sat Oct 15 01:06:03 2016 UTC (0.001 )  Time stamp start 1476493563979952135 end 1476493563978952135  Run 310634, LB 473, lumi 8.46
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:06:08 2016 UTC-Sat Oct 15 01:06:08 2016 UTC (0.001 )  Time stamp start 1476493568354777105 end 1476493568353776030  Run 310634, LB 473, lumi 8.47
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:06:12 2016 UTC-Sat Oct 15 01:06:12 2016 UTC (0.001 )  Time stamp start 1476493572982223175 end 1476493572981221805  Run 310634, LB 474, lumi 8.47
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:06:38 2016 UTC-Sat Oct 15 01:06:38 2016 UTC (0.001 )  Time stamp start 1476493598475848990 end 1476493598474848990  Run 310634, LB 474, lumi 8.45
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 01:06:43 2016 UTC-Sat Oct 15 01:06:43 2016 UTC (0.001 )  Time stamp start 1476493603098645190 end 1476493603097645190  Run 310634, LB 474, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:06:51 2016 UTC-Sat Oct 15 01:06:51 2016 UTC (0.000 )  Time stamp start 1476493611490255970 end 1476493611490255845  Run 310634, LB 474, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:06:57 2016 UTC-Sat Oct 15 01:06:57 2016 UTC (0.001 )  Time stamp start 1476493617816865795 end 1476493617815865795  Run 310634, LB 474, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:07:01 2016 UTC-Sat Oct 15 01:07:01 2016 UTC (0.001 )  Time stamp start 1476493621701522325 end 1476493621700522325  Run 310634, LB 474, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:07:05 2016 UTC-Sat Oct 15 01:07:05 2016 UTC (0.001 )  Time stamp start 1476493625025932265 end 1476493625024932140  Run 310634, LB 474, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:07:08 2016 UTC-Sat Oct 15 01:07:08 2016 UTC (0.001 )  Time stamp start 1476493628577777860 end 1476493628576777735  Run 310634, LB 474, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:07:17 2016 UTC-Sat Oct 15 01:07:17 2016 UTC (0.001 )  Time stamp start 1476493637658639510 end 1476493637657639510  Run 310634, LB 475, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:07:21 2016 UTC-Sat Oct 15 01:07:21 2016 UTC (0.001 )  Time stamp start 1476493641993899090 end 1476493641992899090  Run 310634, LB 475, lumi 8.45
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 01:07:26 2016 UTC-Sat Oct 15 01:07:26 2016 UTC (0.001 )  Time stamp start 1476493646526063400 end 1476493646525063400  Run 310634, LB 475, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:07:35 2016 UTC-Sat Oct 15 01:07:35 2016 UTC (0.000 )  Time stamp start 1476493655399544905 end 1476493655399544780  Run 310634, LB 475, lumi 0.00
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 01:07:42 2016 UTC-Sat Oct 15 01:07:42 2016 UTC (0.001 )  Time stamp start 1476493662562919535 end 1476493662561919535  Run 310634, LB 475, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:07:47 2016 UTC-Sat Oct 15 01:07:47 2016 UTC (0.001 )  Time stamp start 1476493667631164690 end 1476493667630164690  Run 310634, LB 475, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:07:55 2016 UTC-Sat Oct 15 01:07:55 2016 UTC (0.001 )  Time stamp start 1476493675921499645 end 1476493675920499645  Run 310634, LB 475, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:08:06 2016 UTC-Sat Oct 15 01:08:06 2016 UTC (0.001 )  Time stamp start 1476493686386551775 end 1476493686385551775  Run 310634, LB 475, lumi 8.45
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:08:12 2016 UTC-Sat Oct 15 01:08:12 2016 UTC (0.001 )  Time stamp start 1476493692914490565 end 1476493692913490440  Run 310634, LB 476, lumi 8.44
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:08:17 2016 UTC-Sat Oct 15 01:08:17 2016 UTC (0.001 )  Time stamp start 1476493697512426275 end 1476493697511426275  Run 310634, LB 476, lumi 8.44
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:08:25 2016 UTC-Sat Oct 15 01:08:25 2016 UTC (0.001 )  Time stamp start 1476493705759258440 end 1476493705758258440  Run 310634, LB 476, lumi 8.44
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:08:29 2016 UTC-Sat Oct 15 01:08:29 2016 UTC (0.000 )  Time stamp start 1476493709415620715 end 1476493709415620590  Run 310634, LB 476, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:08:37 2016 UTC-Sat Oct 15 01:08:37 2016 UTC (0.001 )  Time stamp start 1476493717822824540 end 1476493717821824540  Run 310634, LB 476, lumi 8.44
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:08:43 2016 UTC-Sat Oct 15 01:08:43 2016 UTC (0.001 )  Time stamp start 1476493723546139170 end 1476493723545139170  Run 310634, LB 476, lumi 8.44
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:08:48 2016 UTC-Sat Oct 15 01:08:48 2016 UTC (0.001 )  Time stamp start 1476493728571741110 end 1476493728570741110  Run 310634, LB 476, lumi 8.44
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:08:53 2016 UTC-Sat Oct 15 01:08:53 2016 UTC (0.001 )  Time stamp start 1476493733397677250 end 1476493733396677125  Run 310634, LB 476, lumi 8.44
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:08:59 2016 UTC-Sat Oct 15 01:08:59 2016 UTC (0.001 )  Time stamp start 1476493739654989115 end 1476493739653988815  Run 310634, LB 476, lumi 8.44
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:09:07 2016 UTC-Sat Oct 15 01:09:07 2016 UTC (0.000 )  Time stamp start 1476493747955911165 end 1476493747955910645  Run 310634, LB 476, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:09:14 2016 UTC-Sat Oct 15 01:09:14 2016 UTC (0.001 )  Time stamp start 1476493754602904135 end 1476493754601904135  Run 310634, LB 477, lumi 8.43
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:09:22 2016 UTC-Sat Oct 15 01:09:22 2016 UTC (0.001 )  Time stamp start 1476493762429697880 end 1476493762428697730  Run 310634, LB 477, lumi 8.43
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:09:38 2016 UTC-Sat Oct 15 01:09:38 2016 UTC (0.001 )  Time stamp start 1476493778775535365 end 1476493778774534120  Run 310634, LB 477, lumi 8.44
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:09:42 2016 UTC-Sat Oct 15 01:09:42 2016 UTC (0.001 )  Time stamp start 1476493782645645610 end 1476493782644644915  Run 310634, LB 477, lumi 8.43
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:09:49 2016 UTC-Sat Oct 15 01:09:49 2016 UTC (0.001 )  Time stamp start 1476493789296097275 end 1476493789295097275  Run 310634, LB 477, lumi 8.43
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:09:56 2016 UTC-Sat Oct 15 01:09:56 2016 UTC (0.001 )  Time stamp start 1476493796101337190 end 1476493796100337190  Run 310634, LB 477, lumi 8.43
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:10:01 2016 UTC-Sat Oct 15 01:10:01 2016 UTC (0.001 )  Time stamp start 1476493801146546325 end 1476493801145546325  Run 310634, LB 477, lumi 8.43
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:10:11 2016 UTC-Sat Oct 15 01:10:11 2016 UTC (0.001 )  Time stamp start 1476493811599806480 end 1476493811598806480  Run 310634, LB 477, lumi 8.43
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:10:21 2016 UTC-Sat Oct 15 01:10:21 2016 UTC (0.001 )  Time stamp start 1476493821005254625 end 1476493821004253680  Run 310634, LB 478, lumi 8.43
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:10:45 2016 UTC-Sat Oct 15 01:10:45 2016 UTC (0.001 )  Time stamp start 1476493845893874040 end 1476493845892874040  Run 310634, LB 478, lumi 8.42
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:10:51 2016 UTC-Sat Oct 15 01:10:51 2016 UTC (0.001 )  Time stamp start 1476493851212315080 end 1476493851211314085  Run 310634, LB 479, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:10:59 2016 UTC-Sat Oct 15 01:10:59 2016 UTC (0.001 )  Time stamp start 1476493859819424505 end 1476493859818424505  Run 310634, LB 479, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:11:11 2016 UTC-Sat Oct 15 01:11:11 2016 UTC (0.001 )  Time stamp start 1476493871256364915 end 1476493871255363795  Run 310634, LB 479, lumi 0.00
Event Veto ['NoiseBurst'], Sat Oct 15 01:11:25 2016 UTC-Sat Oct 15 01:11:25 2016 UTC (0.000 )  Time stamp start 1476493885297957320 end 1476493885297956950  Run 310634, LB 480, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:12:34 2016 UTC-Sat Oct 15 01:12:34 2016 UTC (0.001 )  Time stamp start 1476493954986689670 end 1476493954985689670  Run 310634, LB 482, lumi 8.40
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:13:09 2016 UTC-Sat Oct 15 01:13:09 2016 UTC (0.001 )  Time stamp start 1476493989101578615 end 1476493989100578615  Run 310634, LB 483, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:13:17 2016 UTC-Sat Oct 15 01:13:17 2016 UTC (0.001 )  Time stamp start 1476493997331291005 end 1476493997330290705  Run 310634, LB 483, lumi 8.40
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 01:13:21 2016 UTC-Sat Oct 15 01:13:21 2016 UTC (0.001 )  Time stamp start 1476494001712680655 end 1476494001711680535  Run 310634, LB 483, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:13:25 2016 UTC-Sat Oct 15 01:13:25 2016 UTC (0.001 )  Time stamp start 1476494005365120375 end 1476494005364120375  Run 310634, LB 483, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:13:43 2016 UTC-Sat Oct 15 01:13:43 2016 UTC (0.001 )  Time stamp start 1476494023788217010 end 1476494023787217010  Run 310634, LB 483, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:13:48 2016 UTC-Sat Oct 15 01:13:48 2016 UTC (0.001 )  Time stamp start 1476494028831858385 end 1476494028830858385  Run 310634, LB 483, lumi 8.39
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 01:13:52 2016 UTC-Sat Oct 15 01:13:52 2016 UTC (0.001 )  Time stamp start 1476494032969697955 end 1476494032968697830  Run 310634, LB 483, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:14:01 2016 UTC-Sat Oct 15 01:14:01 2016 UTC (0.001 )  Time stamp start 1476494041035160895 end 1476494041034160895  Run 310634, LB 483, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:14:07 2016 UTC-Sat Oct 15 01:14:07 2016 UTC (0.001 )  Time stamp start 1476494047530114305 end 1476494047529114305  Run 310634, LB 484, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:14:12 2016 UTC-Sat Oct 15 01:14:12 2016 UTC (0.001 )  Time stamp start 1476494052386502800 end 1476494052385502800  Run 310634, LB 484, lumi 8.39
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Oct 15 01:14:20 2016 UTC-Sat Oct 15 01:14:20 2016 UTC (0.001 )  Time stamp start 1476494060233168930 end 1476494060232168805  Run 310634, LB 484, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:14:29 2016 UTC-Sat Oct 15 01:14:29 2016 UTC (0.001 )  Time stamp start 1476494069549986505 end 1476494069548986130  Run 310634, LB 484, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:14:36 2016 UTC-Sat Oct 15 01:14:36 2016 UTC (0.001 )  Time stamp start 1476494076143745370 end 1476494076142745370  Run 310634, LB 484, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:14:42 2016 UTC-Sat Oct 15 01:14:42 2016 UTC (0.001 )  Time stamp start 1476494082964899560 end 1476494082963899560  Run 310634, LB 484, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:14:49 2016 UTC-Sat Oct 15 01:14:49 2016 UTC (0.001 )  Time stamp start 1476494089188353390 end 1476494089187353390  Run 310634, LB 484, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:14:55 2016 UTC-Sat Oct 15 01:14:55 2016 UTC (0.001 )  Time stamp start 1476494095124450070 end 1476494095123450070  Run 310634, LB 484, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:15:00 2016 UTC-Sat Oct 15 01:15:00 2016 UTC (0.001 )  Time stamp start 1476494100525961855 end 1476494100524961855  Run 310634, LB 484, lumi 8.39
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:15:10 2016 UTC-Sat Oct 15 01:15:10 2016 UTC (0.000 )  Time stamp start 1476494110805632645 end 1476494110805632525  Run 310634, LB 485, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:15:15 2016 UTC-Sat Oct 15 01:15:15 2016 UTC (0.000 )  Time stamp start 1476494115275008565 end 1476494115275008440  Run 310634, LB 485, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:15:25 2016 UTC-Sat Oct 15 01:15:25 2016 UTC (0.001 )  Time stamp start 1476494125232919030 end 1476494125231919030  Run 310634, LB 485, lumi 8.38
Event Veto ['MiniNoiseBurst'], Sat Oct 15 01:15:29 2016 UTC-Sat Oct 15 01:15:29 2016 UTC (0.001 )  Time stamp start 1476494129870955910 end 1476494129869955910  Run 310634, LB 485, lumi 8.38
