Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 310473 to 310473
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 310473 to run 310473  lasting from Thu Oct 13 03:34:48 2016 UTC to Thu Oct 13 12:06:59 2016 UTC
Event Veto ['MiniNoiseBurst'], Thu Oct 13 03:48:40 2016 UTC-Thu Oct 13 03:48:40 2016 UTC (0.010 )  Time stamp start 1476330520549560900 end 1476330520539559975  Run 310473, LB 16, lumi 0.00
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:57:48 2016 UTC-Thu Oct 13 04:57:48 2016 UTC (0.020 )  Time stamp start 1476334668762208365 end 1476334668742625905  Run 310473, LB 89, lumi 36.85
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:57:50 2016 UTC-Thu Oct 13 04:57:50 2016 UTC (0.016 )  Time stamp start 1476334670321221410 end 1476334670305710440  Run 310473, LB 89, lumi 29.19
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:57:51 2016 UTC-Thu Oct 13 04:57:51 2016 UTC (0.010 )  Time stamp start 1476334671895149860 end 1476334671885149860  Run 310473, LB 89, lumi 18.82
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:57:52 2016 UTC-Thu Oct 13 04:57:52 2016 UTC (0.024 )  Time stamp start 1476334672550241015 end 1476334672525862655  Run 310473, LB 89, lumi 45.88
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:57:53 2016 UTC-Thu Oct 13 04:57:53 2016 UTC (0.010 )  Time stamp start 1476334673692315750 end 1476334673682315750  Run 310473, LB 89, lumi 18.82
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:57:54 2016 UTC-Thu Oct 13 04:57:54 2016 UTC (0.017 )  Time stamp start 1476334674599788730 end 1476334674582325240  Run 310473, LB 89, lumi 32.87
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:57:55 2016 UTC-Thu Oct 13 04:57:55 2016 UTC (0.010 )  Time stamp start 1476334675814345435 end 1476334675804345435  Run 310473, LB 89, lumi 18.82
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:57:57 2016 UTC-Thu Oct 13 04:57:57 2016 UTC (0.019 )  Time stamp start 1476334677361286515 end 1476334677341815340  Run 310473, LB 89, lumi 36.65
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:57:58 2016 UTC-Thu Oct 13 04:57:58 2016 UTC (0.010 )  Time stamp start 1476334678722867900 end 1476334678712867900  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:57:59 2016 UTC-Thu Oct 13 04:57:59 2016 UTC (0.010 )  Time stamp start 1476334679892145450 end 1476334679882145450  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:00 2016 UTC-Thu Oct 13 04:58:00 2016 UTC (0.010 )  Time stamp start 1476334680840999260 end 1476334680830999260  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:01 2016 UTC-Thu Oct 13 04:58:01 2016 UTC (0.010 )  Time stamp start 1476334681672091560 end 1476334681662091560  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:02 2016 UTC-Thu Oct 13 04:58:02 2016 UTC (0.017 )  Time stamp start 1476334682448591895 end 1476334682431513220  Run 310473, LB 90, lumi 216.79
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:03 2016 UTC-Thu Oct 13 04:58:03 2016 UTC (0.010 )  Time stamp start 1476334683837893780 end 1476334683827893780  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:04 2016 UTC-Thu Oct 13 04:58:04 2016 UTC (0.010 )  Time stamp start 1476334684320218500 end 1476334684310218500  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:05 2016 UTC-Thu Oct 13 04:58:05 2016 UTC (0.015 )  Time stamp start 1476334685701936980 end 1476334685686597225  Run 310473, LB 90, lumi 194.72
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:06 2016 UTC-Thu Oct 13 04:58:06 2016 UTC (0.010 )  Time stamp start 1476334686759699870 end 1476334686749699870  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:07 2016 UTC-Thu Oct 13 04:58:07 2016 UTC (0.010 )  Time stamp start 1476334687492494240 end 1476334687482494240  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:08 2016 UTC-Thu Oct 13 04:58:08 2016 UTC (0.010 )  Time stamp start 1476334688242862320 end 1476334688232862320  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:08 2016 UTC-Thu Oct 13 04:58:09 2016 UTC (0.020 )  Time stamp start 1476334689017710915 end 1476334688998036315  Run 310473, LB 90, lumi 249.75
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:10 2016 UTC-Thu Oct 13 04:58:10 2016 UTC (0.010 )  Time stamp start 1476334690196219240 end 1476334690186219240  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:11 2016 UTC-Thu Oct 13 04:58:11 2016 UTC (0.021 )  Time stamp start 1476334691772717365 end 1476334691751746650  Run 310473, LB 90, lumi 266.20
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:13 2016 UTC-Thu Oct 13 04:58:13 2016 UTC (0.010 )  Time stamp start 1476334693313068210 end 1476334693303068210  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:14 2016 UTC-Thu Oct 13 04:58:14 2016 UTC (0.010 )  Time stamp start 1476334694132720745 end 1476334694122720745  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:15 2016 UTC-Thu Oct 13 04:58:15 2016 UTC (0.023 )  Time stamp start 1476334695142878595 end 1476334695119722270  Run 310473, LB 90, lumi 293.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:15 2016 UTC-Thu Oct 13 04:58:15 2016 UTC (0.010 )  Time stamp start 1476334695752792845 end 1476334695742792845  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:18 2016 UTC-Thu Oct 13 04:58:18 2016 UTC (0.010 )  Time stamp start 1476334698561948540 end 1476334698551948540  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:20 2016 UTC-Thu Oct 13 04:58:20 2016 UTC (0.013 )  Time stamp start 1476334700323985610 end 1476334700311016170  Run 310473, LB 90, lumi 164.63
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:21 2016 UTC-Thu Oct 13 04:58:21 2016 UTC (0.010 )  Time stamp start 1476334701299089890 end 1476334701289089890  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:22 2016 UTC-Thu Oct 13 04:58:22 2016 UTC (0.026 )  Time stamp start 1476334702094058215 end 1476334702068315245  Run 310473, LB 90, lumi 326.78
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:22 2016 UTC-Thu Oct 13 04:58:22 2016 UTC (0.011 )  Time stamp start 1476334702926402795 end 1476334702915900910  Run 310473, LB 90, lumi 133.31
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:23 2016 UTC-Thu Oct 13 04:58:23 2016 UTC (0.010 )  Time stamp start 1476334703738088035 end 1476334703728088035  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:24 2016 UTC-Thu Oct 13 04:58:24 2016 UTC (0.010 )  Time stamp start 1476334704438953195 end 1476334704428953195  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:25 2016 UTC-Thu Oct 13 04:58:25 2016 UTC (0.010 )  Time stamp start 1476334705100170435 end 1476334705090170435  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:25 2016 UTC-Thu Oct 13 04:58:25 2016 UTC (0.010 )  Time stamp start 1476334705692926580 end 1476334705682926580  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:27 2016 UTC-Thu Oct 13 04:58:27 2016 UTC (0.011 )  Time stamp start 1476334707055668975 end 1476334707044597040  Run 310473, LB 90, lumi 140.54
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:27 2016 UTC-Thu Oct 13 04:58:27 2016 UTC (0.010 )  Time stamp start 1476334707869769650 end 1476334707859769650  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:29 2016 UTC-Thu Oct 13 04:58:29 2016 UTC (0.010 )  Time stamp start 1476334709543839490 end 1476334709533839490  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:30 2016 UTC-Thu Oct 13 04:58:30 2016 UTC (0.010 )  Time stamp start 1476334710232652995 end 1476334710222652995  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:31 2016 UTC-Thu Oct 13 04:58:31 2016 UTC (0.022 )  Time stamp start 1476334711392423490 end 1476334711370223725  Run 310473, LB 90, lumi 281.80
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:32 2016 UTC-Thu Oct 13 04:58:32 2016 UTC (0.010 )  Time stamp start 1476334712108076705 end 1476334712098076705  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:33 2016 UTC-Thu Oct 13 04:58:33 2016 UTC (0.020 )  Time stamp start 1476334713606243355 end 1476334713586362415  Run 310473, LB 90, lumi 252.36
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:34 2016 UTC-Thu Oct 13 04:58:34 2016 UTC (0.010 )  Time stamp start 1476334714909808930 end 1476334714899808930  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:35 2016 UTC-Thu Oct 13 04:58:35 2016 UTC (0.011 )  Time stamp start 1476334715578560320 end 1476334715567318395  Run 310473, LB 90, lumi 142.70
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:37 2016 UTC-Thu Oct 13 04:58:37 2016 UTC (0.018 )  Time stamp start 1476334717362400315 end 1476334717344117570  Run 310473, LB 90, lumi 232.08
Event Veto ['NoiseBurst'], Thu Oct 13 04:58:38 2016 UTC-Thu Oct 13 04:58:38 2016 UTC (0.010 )  Time stamp start 1476334718379695650 end 1476334718369673520  Run 310473, LB 90, lumi 127.22
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:38 2016 UTC-Thu Oct 13 04:58:39 2016 UTC (0.018 )  Time stamp start 1476334719017901740 end 1476334718999982975  Run 310473, LB 90, lumi 227.46
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:39 2016 UTC-Thu Oct 13 04:58:39 2016 UTC (0.010 )  Time stamp start 1476334719712779300 end 1476334719702779300  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:40 2016 UTC-Thu Oct 13 04:58:40 2016 UTC (0.010 )  Time stamp start 1476334720875333525 end 1476334720865333225  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:41 2016 UTC-Thu Oct 13 04:58:41 2016 UTC (0.010 )  Time stamp start 1476334721922521965 end 1476334721912521965  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:43 2016 UTC-Thu Oct 13 04:58:43 2016 UTC (0.010 )  Time stamp start 1476334723044504710 end 1476334723034504415  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:43 2016 UTC-Thu Oct 13 04:58:43 2016 UTC (0.017 )  Time stamp start 1476334723789115830 end 1476334723772145390  Run 310473, LB 90, lumi 215.42
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:45 2016 UTC-Thu Oct 13 04:58:45 2016 UTC (0.035 )  Time stamp start 1476334725122856955 end 1476334725087902300  Run 310473, LB 90, lumi 443.71
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:45 2016 UTC-Thu Oct 13 04:58:45 2016 UTC (0.010 )  Time stamp start 1476334725778481285 end 1476334725768481285  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:46 2016 UTC-Thu Oct 13 04:58:46 2016 UTC (0.010 )  Time stamp start 1476334726688807455 end 1476334726678807455  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:47 2016 UTC-Thu Oct 13 04:58:47 2016 UTC (0.012 )  Time stamp start 1476334727398804810 end 1476334727386700415  Run 310473, LB 90, lumi 153.65
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:48 2016 UTC-Thu Oct 13 04:58:48 2016 UTC (0.014 )  Time stamp start 1476334728739004310 end 1476334728724923420  Run 310473, LB 90, lumi 178.74
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:49 2016 UTC-Thu Oct 13 04:58:49 2016 UTC (0.010 )  Time stamp start 1476334729759520735 end 1476334729749461430  Run 310473, LB 90, lumi 127.69
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:51 2016 UTC-Thu Oct 13 04:58:51 2016 UTC (0.010 )  Time stamp start 1476334731070970445 end 1476334731060970445  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:51 2016 UTC-Thu Oct 13 04:58:51 2016 UTC (0.014 )  Time stamp start 1476334731939761595 end 1476334731925495195  Run 310473, LB 90, lumi 181.09
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:53 2016 UTC-Thu Oct 13 04:58:53 2016 UTC (0.010 )  Time stamp start 1476334733680760925 end 1476334733670760925  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:55 2016 UTC-Thu Oct 13 04:58:55 2016 UTC (0.010 )  Time stamp start 1476334735088804430 end 1476334735078804430  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:55 2016 UTC-Thu Oct 13 04:58:55 2016 UTC (0.010 )  Time stamp start 1476334735876796125 end 1476334735866796125  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:57 2016 UTC-Thu Oct 13 04:58:57 2016 UTC (0.010 )  Time stamp start 1476334737567494460 end 1476334737557494460  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:58 2016 UTC-Thu Oct 13 04:58:58 2016 UTC (0.022 )  Time stamp start 1476334738692320400 end 1476334738670417175  Run 310473, LB 91, lumi 277.64
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:00 2016 UTC-Thu Oct 13 04:59:00 2016 UTC (0.027 )  Time stamp start 1476334740161351420 end 1476334740134176555  Run 310473, LB 91, lumi 344.46
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:01 2016 UTC-Thu Oct 13 04:59:01 2016 UTC (0.025 )  Time stamp start 1476334741235964715 end 1476334741210687655  Run 310473, LB 91, lumi 320.41
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:02 2016 UTC-Thu Oct 13 04:59:02 2016 UTC (0.020 )  Time stamp start 1476334742755497910 end 1476334742735798560  Run 310473, LB 91, lumi 249.71
Event Veto ['NoiseBurst'], Thu Oct 13 04:59:03 2016 UTC-Thu Oct 13 04:59:03 2016 UTC (0.030 )  Time stamp start 1476334743941309365 end 1476334743911779400  Run 310473, LB 91, lumi 374.32
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:05 2016 UTC-Thu Oct 13 04:59:05 2016 UTC (0.010 )  Time stamp start 1476334745445484980 end 1476334745435484980  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:06 2016 UTC-Thu Oct 13 04:59:06 2016 UTC (0.010 )  Time stamp start 1476334746272744125 end 1476334746262744125  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:07 2016 UTC-Thu Oct 13 04:59:07 2016 UTC (0.010 )  Time stamp start 1476334747597891840 end 1476334747587891840  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:08 2016 UTC-Thu Oct 13 04:59:08 2016 UTC (0.010 )  Time stamp start 1476334748640096495 end 1476334748630096495  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:09 2016 UTC-Thu Oct 13 04:59:09 2016 UTC (0.017 )  Time stamp start 1476334749425185225 end 1476334749408586900  Run 310473, LB 91, lumi 210.40
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:10 2016 UTC-Thu Oct 13 04:59:10 2016 UTC (0.010 )  Time stamp start 1476334750831377485 end 1476334750821377360  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:11 2016 UTC-Thu Oct 13 04:59:11 2016 UTC (0.010 )  Time stamp start 1476334751582605565 end 1476334751572605565  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:12 2016 UTC-Thu Oct 13 04:59:12 2016 UTC (0.010 )  Time stamp start 1476334752604985435 end 1476334752594985435  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:14 2016 UTC-Thu Oct 13 04:59:14 2016 UTC (0.020 )  Time stamp start 1476334754235435570 end 1476334754215841585  Run 310473, LB 91, lumi 248.37
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:15 2016 UTC-Thu Oct 13 04:59:15 2016 UTC (0.034 )  Time stamp start 1476334755226587465 end 1476334755192847760  Run 310473, LB 91, lumi 427.68
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:16 2016 UTC-Thu Oct 13 04:59:16 2016 UTC (0.010 )  Time stamp start 1476334756519985040 end 1476334756509985040  Run 310473, LB 91, lumi 126.76
Event Veto ['NoiseBurst'], Thu Oct 13 04:59:19 2016 UTC-Thu Oct 13 04:59:19 2016 UTC (0.010 )  Time stamp start 1476334759217571835 end 1476334759207558660  Run 310473, LB 91, lumi 126.93
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:19 2016 UTC-Thu Oct 13 04:59:19 2016 UTC (0.019 )  Time stamp start 1476334759703627940 end 1476334759684535990  Run 310473, LB 91, lumi 242.01
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:20 2016 UTC-Thu Oct 13 04:59:20 2016 UTC (0.010 )  Time stamp start 1476334760682322830 end 1476334760672322830  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:22 2016 UTC-Thu Oct 13 04:59:22 2016 UTC (0.010 )  Time stamp start 1476334762064055035 end 1476334762054055035  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:23 2016 UTC-Thu Oct 13 04:59:23 2016 UTC (0.010 )  Time stamp start 1476334763404518040 end 1476334763394518040  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:24 2016 UTC-Thu Oct 13 04:59:24 2016 UTC (0.017 )  Time stamp start 1476334764402588550 end 1476334764385659655  Run 310473, LB 91, lumi 214.59
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:25 2016 UTC-Thu Oct 13 04:59:25 2016 UTC (0.010 )  Time stamp start 1476334765537492190 end 1476334765527492190  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:27 2016 UTC-Thu Oct 13 04:59:27 2016 UTC (0.011 )  Time stamp start 1476334767232046415 end 1476334767220795135  Run 310473, LB 91, lumi 142.62
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:28 2016 UTC-Thu Oct 13 04:59:28 2016 UTC (0.010 )  Time stamp start 1476334768587962585 end 1476334768577962585  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:30 2016 UTC-Thu Oct 13 04:59:30 2016 UTC (0.010 )  Time stamp start 1476334770277345895 end 1476334770267345895  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:31 2016 UTC-Thu Oct 13 04:59:31 2016 UTC (0.010 )  Time stamp start 1476334771606170600 end 1476334771596170475  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:32 2016 UTC-Thu Oct 13 04:59:32 2016 UTC (0.014 )  Time stamp start 1476334772863364055 end 1476334772849643775  Run 310473, LB 91, lumi 173.92
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:34 2016 UTC-Thu Oct 13 04:59:34 2016 UTC (0.010 )  Time stamp start 1476334774329452740 end 1476334774319452740  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:34 2016 UTC-Thu Oct 13 04:59:34 2016 UTC (0.015 )  Time stamp start 1476334774976379740 end 1476334774961647255  Run 310473, LB 91, lumi 186.75
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:35 2016 UTC-Thu Oct 13 04:59:35 2016 UTC (0.055 )  Time stamp start 1476334775949636915 end 1476334775894349225  Run 310473, LB 91, lumi 700.82
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:36 2016 UTC-Thu Oct 13 04:59:36 2016 UTC (0.016 )  Time stamp start 1476334776815867220 end 1476334776799758980  Run 310473, LB 91, lumi 204.19
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:38 2016 UTC-Thu Oct 13 04:59:38 2016 UTC (0.018 )  Time stamp start 1476334778134916550 end 1476334778117078700  Run 310473, LB 91, lumi 226.11
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:39 2016 UTC-Thu Oct 13 04:59:39 2016 UTC (0.014 )  Time stamp start 1476334779544383645 end 1476334779529954440  Run 310473, LB 91, lumi 182.90
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:40 2016 UTC-Thu Oct 13 04:59:40 2016 UTC (0.027 )  Time stamp start 1476334780251133165 end 1476334780224180660  Run 310473, LB 91, lumi 341.65
