Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 329964 to 329964
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 329964 to run 329964  lasting from Tue Jul 18 03:24:44 2017 UTC to Tue Jul 18 09:36:45 2017 UTC
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:48:02 2017 UTC-Tue Jul 18 04:48:02 2017 UTC (0.001 )  Time stamp start 1500353282972375920 end 1500353282971188390  Run 329964, LB 88, lumi 8.17
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:39 2017 UTC-Tue Jul 18 04:57:39 2017 UTC (0.001 )  Time stamp start 1500353859283468615 end 1500353859282468615  Run 329964, LB 97, lumi 12.61
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:40 2017 UTC-Tue Jul 18 04:57:40 2017 UTC (0.001 )  Time stamp start 1500353860014178645 end 1500353860013178645  Run 329964, LB 97, lumi 12.61
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:41 2017 UTC-Tue Jul 18 04:57:41 2017 UTC (0.001 )  Time stamp start 1500353861812253305 end 1500353861811253305  Run 329964, LB 97, lumi 12.61
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:42 2017 UTC-Tue Jul 18 04:57:42 2017 UTC (0.001 )  Time stamp start 1500353862634582850 end 1500353862633582850  Run 329964, LB 97, lumi 12.61
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:43 2017 UTC-Tue Jul 18 04:57:43 2017 UTC (0.001 )  Time stamp start 1500353863217195325 end 1500353863216195325  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:44 2017 UTC-Tue Jul 18 04:57:44 2017 UTC (0.001 )  Time stamp start 1500353864846141940 end 1500353864845141940  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:45 2017 UTC-Tue Jul 18 04:57:45 2017 UTC (0.001 )  Time stamp start 1500353865780096680 end 1500353865779096680  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:47 2017 UTC-Tue Jul 18 04:57:47 2017 UTC (0.001 )  Time stamp start 1500353867447869790 end 1500353867446869790  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:48 2017 UTC-Tue Jul 18 04:57:48 2017 UTC (0.001 )  Time stamp start 1500353868542993085 end 1500353868541993085  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:50 2017 UTC-Tue Jul 18 04:57:50 2017 UTC (0.001 )  Time stamp start 1500353870030143825 end 1500353870029143825  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:52 2017 UTC-Tue Jul 18 04:57:52 2017 UTC (0.001 )  Time stamp start 1500353872162098750 end 1500353872161098750  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:53 2017 UTC-Tue Jul 18 04:57:53 2017 UTC (0.001 )  Time stamp start 1500353873179674200 end 1500353873178674200  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:54 2017 UTC-Tue Jul 18 04:57:54 2017 UTC (0.000 )  Time stamp start 1500353874367332115 end 1500353874367232115  Run 329964, LB 98, lumi 1.26
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:56 2017 UTC-Tue Jul 18 04:57:56 2017 UTC (0.000 )  Time stamp start 1500353876395391110 end 1500353876395291110  Run 329964, LB 98, lumi 1.26
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:57 2017 UTC-Tue Jul 18 04:57:57 2017 UTC (0.001 )  Time stamp start 1500353877285945525 end 1500353877284945525  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:59 2017 UTC-Tue Jul 18 04:57:59 2017 UTC (0.001 )  Time stamp start 1500353879041017010 end 1500353879040017010  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:59 2017 UTC-Tue Jul 18 04:57:59 2017 UTC (0.001 )  Time stamp start 1500353879071963485 end 1500353879070963485  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:59 2017 UTC-Tue Jul 18 04:57:59 2017 UTC (0.001 )  Time stamp start 1500353879100793245 end 1500353879099793245  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:59 2017 UTC-Tue Jul 18 04:57:59 2017 UTC (0.001 )  Time stamp start 1500353879121151250 end 1500353879120151250  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:59 2017 UTC-Tue Jul 18 04:57:59 2017 UTC (0.001 )  Time stamp start 1500353879854409000 end 1500353879853409000  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:01 2017 UTC-Tue Jul 18 04:58:01 2017 UTC (0.001 )  Time stamp start 1500353881388593880 end 1500353881387593880  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:02 2017 UTC-Tue Jul 18 04:58:02 2017 UTC (0.001 )  Time stamp start 1500353882464076055 end 1500353882463076055  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:02 2017 UTC-Tue Jul 18 04:58:02 2017 UTC (0.001 )  Time stamp start 1500353882479177915 end 1500353882478177915  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:12 2017 UTC-Tue Jul 18 04:59:12 2017 UTC (0.001 )  Time stamp start 1500353952171039490 end 1500353952170039490  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:13 2017 UTC-Tue Jul 18 04:59:13 2017 UTC (0.001 )  Time stamp start 1500353953912466110 end 1500353953911466110  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:15 2017 UTC-Tue Jul 18 04:59:15 2017 UTC (0.000 )  Time stamp start 1500353955179924175 end 1500353955179824175  Run 329964, LB 99, lumi 1.25
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:16 2017 UTC-Tue Jul 18 04:59:16 2017 UTC (0.001 )  Time stamp start 1500353956597208715 end 1500353956596208715  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:17 2017 UTC-Tue Jul 18 04:59:17 2017 UTC (0.000 )  Time stamp start 1500353957971618750 end 1500353957971518750  Run 329964, LB 99, lumi 1.25
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:18 2017 UTC-Tue Jul 18 04:59:18 2017 UTC (0.001 )  Time stamp start 1500353958396150435 end 1500353958395150435  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:18 2017 UTC-Tue Jul 18 04:59:18 2017 UTC (0.001 )  Time stamp start 1500353958658401595 end 1500353958657401595  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:18 2017 UTC-Tue Jul 18 04:59:18 2017 UTC (0.001 )  Time stamp start 1500353958680853720 end 1500353958679853720  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:18 2017 UTC-Tue Jul 18 04:59:18 2017 UTC (0.001 )  Time stamp start 1500353958703753605 end 1500353958702753605  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:18 2017 UTC-Tue Jul 18 04:59:18 2017 UTC (0.001 )  Time stamp start 1500353958736348705 end 1500353958735348705  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:20 2017 UTC-Tue Jul 18 04:59:20 2017 UTC (0.001 )  Time stamp start 1500353960298475695 end 1500353960297475695  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:22 2017 UTC-Tue Jul 18 04:59:22 2017 UTC (0.000 )  Time stamp start 1500353962111861905 end 1500353962111761905  Run 329964, LB 99, lumi 1.25
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:23 2017 UTC-Tue Jul 18 04:59:23 2017 UTC (0.001 )  Time stamp start 1500353963892199745 end 1500353963891199745  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:26 2017 UTC-Tue Jul 18 04:59:26 2017 UTC (0.001 )  Time stamp start 1500353966738478580 end 1500353966737478580  Run 329964, LB 99, lumi 12.55
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Tue Jul 18 04:59:28 2017 UTC-Tue Jul 18 04:59:28 2017 UTC (0.000 )  Time stamp start 1500353968222765135 end 1500353968222665135  Run 329964, LB 99, lumi 1.25
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:30 2017 UTC-Tue Jul 18 04:59:30 2017 UTC (0.001 )  Time stamp start 1500353970679741210 end 1500353970678741210  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:30 2017 UTC-Tue Jul 18 04:59:30 2017 UTC (0.000 )  Time stamp start 1500353970870489950 end 1500353970870389950  Run 329964, LB 99, lumi 1.25
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:31 2017 UTC-Tue Jul 18 04:59:31 2017 UTC (0.001 )  Time stamp start 1500353971763230645 end 1500353971762230645  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:33 2017 UTC-Tue Jul 18 04:59:33 2017 UTC (0.001 )  Time stamp start 1500353973559947635 end 1500353973558947635  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:33 2017 UTC-Tue Jul 18 04:59:33 2017 UTC (0.001 )  Time stamp start 1500353973570403315 end 1500353973569403315  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:33 2017 UTC-Tue Jul 18 04:59:33 2017 UTC (0.001 )  Time stamp start 1500353973703616290 end 1500353973702616290  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:33 2017 UTC-Tue Jul 18 04:59:33 2017 UTC (0.001 )  Time stamp start 1500353973726061725 end 1500353973725061725  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:33 2017 UTC-Tue Jul 18 04:59:33 2017 UTC (0.001 )  Time stamp start 1500353973748451820 end 1500353973747451820  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:33 2017 UTC-Tue Jul 18 04:59:33 2017 UTC (0.001 )  Time stamp start 1500353973764379950 end 1500353973763379950  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:49 2017 UTC-Tue Jul 18 05:00:49 2017 UTC (0.000 )  Time stamp start 1500354049305393115 end 1500354049305391065  Run 329964, LB 101, lumi 0.03
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:50 2017 UTC-Tue Jul 18 05:00:50 2017 UTC (0.001 )  Time stamp start 1500354050020126365 end 1500354050019126365  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:50 2017 UTC-Tue Jul 18 05:00:50 2017 UTC (0.001 )  Time stamp start 1500354050787893510 end 1500354050786893510  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:51 2017 UTC-Tue Jul 18 05:00:51 2017 UTC (0.000 )  Time stamp start 1500354051850908085 end 1500354051850808085  Run 329964, LB 101, lumi 1.25
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:52 2017 UTC-Tue Jul 18 05:00:52 2017 UTC (0.001 )  Time stamp start 1500354052776350345 end 1500354052775350345  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:53 2017 UTC-Tue Jul 18 05:00:53 2017 UTC (0.001 )  Time stamp start 1500354053588297190 end 1500354053587297190  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:54 2017 UTC-Tue Jul 18 05:00:54 2017 UTC (0.001 )  Time stamp start 1500354054062717515 end 1500354054061717515  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:54 2017 UTC-Tue Jul 18 05:00:54 2017 UTC (0.001 )  Time stamp start 1500354054523563790 end 1500354054522563790  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:54 2017 UTC-Tue Jul 18 05:00:54 2017 UTC (0.001 )  Time stamp start 1500354054930777505 end 1500354054929777505  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:55 2017 UTC-Tue Jul 18 05:00:55 2017 UTC (0.001 )  Time stamp start 1500354055156381545 end 1500354055155381545  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:56 2017 UTC-Tue Jul 18 05:00:56 2017 UTC (0.001 )  Time stamp start 1500354056513016560 end 1500354056512016560  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:57 2017 UTC-Tue Jul 18 05:00:57 2017 UTC (0.001 )  Time stamp start 1500354057326049835 end 1500354057325049835  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:57 2017 UTC-Tue Jul 18 05:00:57 2017 UTC (0.001 )  Time stamp start 1500354057936424350 end 1500354057935424350  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:58 2017 UTC-Tue Jul 18 05:00:58 2017 UTC (0.001 )  Time stamp start 1500354058203419770 end 1500354058202419770  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:59 2017 UTC-Tue Jul 18 05:00:59 2017 UTC (0.001 )  Time stamp start 1500354059079920640 end 1500354059078920640  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:59 2017 UTC-Tue Jul 18 05:00:59 2017 UTC (0.001 )  Time stamp start 1500354059532427405 end 1500354059531427405  Run 329964, LB 101, lumi 12.51
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:00:59 2017 UTC-Tue Jul 18 05:00:59 2017 UTC (0.001 )  Time stamp start 1500354059950013490 end 1500354059949013490  Run 329964, LB 102, lumi 12.48
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:01:00 2017 UTC-Tue Jul 18 05:01:00 2017 UTC (0.001 )  Time stamp start 1500354060496204570 end 1500354060495204570  Run 329964, LB 102, lumi 12.48
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:01:01 2017 UTC-Tue Jul 18 05:01:01 2017 UTC (0.001 )  Time stamp start 1500354061780885995 end 1500354061779885995  Run 329964, LB 102, lumi 12.48
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:01:02 2017 UTC-Tue Jul 18 05:01:02 2017 UTC (0.001 )  Time stamp start 1500354062973979915 end 1500354062972979915  Run 329964, LB 102, lumi 12.48
Event Veto ['MiniNoiseBurst'], Tue Jul 18 05:01:03 2017 UTC-Tue Jul 18 05:01:03 2017 UTC (0.001 )  Time stamp start 1500354063762177750 end 1500354063761177750  Run 329964, LB 102, lumi 12.48
