Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 311170 to 311170
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 311170 to run 311170  lasting from Fri Oct 21 18:53:49 2016 UTC to Sat Oct 22 12:39:09 2016 UTC
Event Veto ['MiniNoiseBurst'], Fri Oct 21 20:24:03 2016 UTC-Fri Oct 21 20:24:03 2016 UTC (0.001 )  Time stamp start 1477081443124564085 end 1477081443123564085  Run 311170, LB 97, lumi 11.50
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:41:35 2016 UTC-Sat Oct 22 05:41:35 2016 UTC (0.001 )  Time stamp start 1477114895562176805 end 1477114895561176680  Run 311170, LB 687, lumi 7.41
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:41:37 2016 UTC-Sat Oct 22 05:41:37 2016 UTC (0.001 )  Time stamp start 1477114897680135450 end 1477114897679135450  Run 311170, LB 687, lumi 7.41
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:41:39 2016 UTC-Sat Oct 22 05:41:39 2016 UTC (0.001 )  Time stamp start 1477114899283198320 end 1477114899282198320  Run 311170, LB 687, lumi 7.41
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:41:41 2016 UTC-Sat Oct 22 05:41:41 2016 UTC (0.001 )  Time stamp start 1477114901623621755 end 1477114901622621755  Run 311170, LB 687, lumi 7.41
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:41:43 2016 UTC-Sat Oct 22 05:41:43 2016 UTC (0.001 )  Time stamp start 1477114903323971825 end 1477114903322971700  Run 311170, LB 687, lumi 7.41
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:41:46 2016 UTC-Sat Oct 22 05:41:46 2016 UTC (0.001 )  Time stamp start 1477114906713105985 end 1477114906712105985  Run 311170, LB 687, lumi 7.41
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:41:51 2016 UTC-Sat Oct 22 05:41:51 2016 UTC (0.001 )  Time stamp start 1477114911892587280 end 1477114911891587280  Run 311170, LB 687, lumi 7.41
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:42:53 2016 UTC-Sat Oct 22 05:42:53 2016 UTC (0.001 )  Time stamp start 1477114973841314575 end 1477114973840314575  Run 311170, LB 689, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:42:58 2016 UTC-Sat Oct 22 05:42:58 2016 UTC (0.001 )  Time stamp start 1477114978167629870 end 1477114978166629870  Run 311170, LB 689, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:43:03 2016 UTC-Sat Oct 22 05:43:03 2016 UTC (0.001 )  Time stamp start 1477114983666407365 end 1477114983665407365  Run 311170, LB 689, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:43:10 2016 UTC-Sat Oct 22 05:43:10 2016 UTC (0.001 )  Time stamp start 1477114990894114580 end 1477114990893114580  Run 311170, LB 689, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:43:14 2016 UTC-Sat Oct 22 05:43:14 2016 UTC (0.000 )  Time stamp start 1477114994284627490 end 1477114994284627190  Run 311170, LB 689, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:43:52 2016 UTC-Sat Oct 22 05:43:52 2016 UTC (0.001 )  Time stamp start 1477115032978227715 end 1477115032977227715  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:43:55 2016 UTC-Sat Oct 22 05:43:55 2016 UTC (0.001 )  Time stamp start 1477115035128547320 end 1477115035127547320  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:43:59 2016 UTC-Sat Oct 22 05:43:59 2016 UTC (0.001 )  Time stamp start 1477115039143075170 end 1477115039142075170  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:06 2016 UTC-Sat Oct 22 05:44:06 2016 UTC (0.001 )  Time stamp start 1477115046193771905 end 1477115046192771905  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:10 2016 UTC-Sat Oct 22 05:44:10 2016 UTC (0.001 )  Time stamp start 1477115050128757895 end 1477115050127757895  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:12 2016 UTC-Sat Oct 22 05:44:12 2016 UTC (0.001 )  Time stamp start 1477115052836929290 end 1477115052835929290  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:16 2016 UTC-Sat Oct 22 05:44:16 2016 UTC (0.001 )  Time stamp start 1477115056573070655 end 1477115056572070655  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:18 2016 UTC-Sat Oct 22 05:44:18 2016 UTC (0.001 )  Time stamp start 1477115058087714790 end 1477115058086714665  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:20 2016 UTC-Sat Oct 22 05:44:20 2016 UTC (0.001 )  Time stamp start 1477115060733234375 end 1477115060732234375  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:23 2016 UTC-Sat Oct 22 05:44:23 2016 UTC (0.001 )  Time stamp start 1477115063556683330 end 1477115063555683330  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:28 2016 UTC-Sat Oct 22 05:44:28 2016 UTC (0.001 )  Time stamp start 1477115068133595525 end 1477115068132595525  Run 311170, LB 690, lumi 7.40
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:32 2016 UTC-Sat Oct 22 05:44:32 2016 UTC (0.001 )  Time stamp start 1477115072169374565 end 1477115072168374565  Run 311170, LB 691, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:50 2016 UTC-Sat Oct 22 05:44:50 2016 UTC (0.001 )  Time stamp start 1477115090680438810 end 1477115090679438810  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:55 2016 UTC-Sat Oct 22 05:44:55 2016 UTC (0.001 )  Time stamp start 1477115095862292200 end 1477115095861292200  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:44:58 2016 UTC-Sat Oct 22 05:44:58 2016 UTC (0.001 )  Time stamp start 1477115098641549730 end 1477115098640549730  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:02 2016 UTC-Sat Oct 22 05:45:02 2016 UTC (0.001 )  Time stamp start 1477115102407171690 end 1477115102406171690  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:07 2016 UTC-Sat Oct 22 05:45:07 2016 UTC (0.001 )  Time stamp start 1477115107224038395 end 1477115107223038395  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:10 2016 UTC-Sat Oct 22 05:45:10 2016 UTC (0.001 )  Time stamp start 1477115110130207410 end 1477115110129207410  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:14 2016 UTC-Sat Oct 22 05:45:14 2016 UTC (0.001 )  Time stamp start 1477115114175990130 end 1477115114174990130  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:15 2016 UTC-Sat Oct 22 05:45:15 2016 UTC (0.001 )  Time stamp start 1477115115710941270 end 1477115115709941270  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:19 2016 UTC-Sat Oct 22 05:45:19 2016 UTC (0.001 )  Time stamp start 1477115119113615220 end 1477115119112614920  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:25 2016 UTC-Sat Oct 22 05:45:25 2016 UTC (0.001 )  Time stamp start 1477115125562391220 end 1477115125561391220  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:29 2016 UTC-Sat Oct 22 05:45:29 2016 UTC (0.001 )  Time stamp start 1477115129636044865 end 1477115129635044865  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:33 2016 UTC-Sat Oct 22 05:45:33 2016 UTC (0.001 )  Time stamp start 1477115133136352980 end 1477115133135352980  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:43 2016 UTC-Sat Oct 22 05:45:43 2016 UTC (0.001 )  Time stamp start 1477115143429327230 end 1477115143428327230  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:47 2016 UTC-Sat Oct 22 05:45:47 2016 UTC (0.001 )  Time stamp start 1477115147184501820 end 1477115147183501820  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:48 2016 UTC-Sat Oct 22 05:45:48 2016 UTC (0.001 )  Time stamp start 1477115148652636055 end 1477115148651636055  Run 311170, LB 692, lumi 7.39
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:45:51 2016 UTC-Sat Oct 22 05:45:51 2016 UTC (0.001 )  Time stamp start 1477115151156139920 end 1477115151155139920  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:05 2016 UTC-Sat Oct 22 05:46:05 2016 UTC (0.001 )  Time stamp start 1477115165007124345 end 1477115165006124220  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:09 2016 UTC-Sat Oct 22 05:46:09 2016 UTC (0.001 )  Time stamp start 1477115169293146460 end 1477115169292146460  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:12 2016 UTC-Sat Oct 22 05:46:12 2016 UTC (0.001 )  Time stamp start 1477115172722844560 end 1477115172721844560  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:16 2016 UTC-Sat Oct 22 05:46:16 2016 UTC (0.001 )  Time stamp start 1477115176157860455 end 1477115176156860455  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:21 2016 UTC-Sat Oct 22 05:46:21 2016 UTC (0.001 )  Time stamp start 1477115181887724740 end 1477115181886724440  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:28 2016 UTC-Sat Oct 22 05:46:28 2016 UTC (0.001 )  Time stamp start 1477115188515554085 end 1477115188514553910  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:32 2016 UTC-Sat Oct 22 05:46:32 2016 UTC (0.001 )  Time stamp start 1477115192513962635 end 1477115192512962635  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:38 2016 UTC-Sat Oct 22 05:46:38 2016 UTC (0.001 )  Time stamp start 1477115198171777245 end 1477115198170777245  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:43 2016 UTC-Sat Oct 22 05:46:43 2016 UTC (0.001 )  Time stamp start 1477115203929918600 end 1477115203928918600  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:47 2016 UTC-Sat Oct 22 05:46:47 2016 UTC (0.001 )  Time stamp start 1477115207947172395 end 1477115207946172095  Run 311170, LB 693, lumi 7.38
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:53 2016 UTC-Sat Oct 22 05:46:53 2016 UTC (0.001 )  Time stamp start 1477115213064057500 end 1477115213063057500  Run 311170, LB 694, lumi 7.37
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:54 2016 UTC-Sat Oct 22 05:46:54 2016 UTC (0.001 )  Time stamp start 1477115214311386315 end 1477115214310386165  Run 311170, LB 694, lumi 7.37
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:46:58 2016 UTC-Sat Oct 22 05:46:58 2016 UTC (0.001 )  Time stamp start 1477115218876356735 end 1477115218875356735  Run 311170, LB 694, lumi 7.37
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:47:04 2016 UTC-Sat Oct 22 05:47:04 2016 UTC (0.001 )  Time stamp start 1477115224495161655 end 1477115224494161655  Run 311170, LB 694, lumi 7.37
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:47:33 2016 UTC-Sat Oct 22 05:47:33 2016 UTC (0.001 )  Time stamp start 1477115253380285635 end 1477115253379285635  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:47:35 2016 UTC-Sat Oct 22 05:47:35 2016 UTC (0.001 )  Time stamp start 1477115255467448805 end 1477115255466448805  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:47:40 2016 UTC-Sat Oct 22 05:47:40 2016 UTC (0.001 )  Time stamp start 1477115260909924975 end 1477115260908924975  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:47:44 2016 UTC-Sat Oct 22 05:47:44 2016 UTC (0.001 )  Time stamp start 1477115264664843095 end 1477115264663843095  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:47:47 2016 UTC-Sat Oct 22 05:47:47 2016 UTC (0.001 )  Time stamp start 1477115267880928295 end 1477115267879928295  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:47:52 2016 UTC-Sat Oct 22 05:47:52 2016 UTC (0.001 )  Time stamp start 1477115272786575920 end 1477115272785575920  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:47:56 2016 UTC-Sat Oct 22 05:47:56 2016 UTC (0.001 )  Time stamp start 1477115276506310475 end 1477115276505310475  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:47:59 2016 UTC-Sat Oct 22 05:47:59 2016 UTC (0.001 )  Time stamp start 1477115279899405410 end 1477115279898405410  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:48:04 2016 UTC-Sat Oct 22 05:48:04 2016 UTC (0.000 )  Time stamp start 1477115284472408445 end 1477115284472408145  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:48:15 2016 UTC-Sat Oct 22 05:48:15 2016 UTC (0.001 )  Time stamp start 1477115295464846955 end 1477115295463846955  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:48:20 2016 UTC-Sat Oct 22 05:48:20 2016 UTC (0.001 )  Time stamp start 1477115300282457065 end 1477115300281457065  Run 311170, LB 695, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:48:23 2016 UTC-Sat Oct 22 05:48:23 2016 UTC (0.001 )  Time stamp start 1477115303143854145 end 1477115303142854145  Run 311170, LB 696, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:48:26 2016 UTC-Sat Oct 22 05:48:26 2016 UTC (0.001 )  Time stamp start 1477115306277089970 end 1477115306276089970  Run 311170, LB 696, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:48:46 2016 UTC-Sat Oct 22 05:48:46 2016 UTC (0.001 )  Time stamp start 1477115326473430595 end 1477115326472430595  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:48:49 2016 UTC-Sat Oct 22 05:48:49 2016 UTC (0.001 )  Time stamp start 1477115329872572090 end 1477115329871571965  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:48:54 2016 UTC-Sat Oct 22 05:48:54 2016 UTC (0.001 )  Time stamp start 1477115334789211465 end 1477115334788211465  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:48:58 2016 UTC-Sat Oct 22 05:48:58 2016 UTC (0.001 )  Time stamp start 1477115338169775540 end 1477115338168775540  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:01 2016 UTC-Sat Oct 22 05:49:01 2016 UTC (0.001 )  Time stamp start 1477115341155277655 end 1477115341154277655  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:05 2016 UTC-Sat Oct 22 05:49:05 2016 UTC (0.001 )  Time stamp start 1477115345722245280 end 1477115345721245280  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:10 2016 UTC-Sat Oct 22 05:49:10 2016 UTC (0.001 )  Time stamp start 1477115350776478375 end 1477115350775478375  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:19 2016 UTC-Sat Oct 22 05:49:19 2016 UTC (0.001 )  Time stamp start 1477115359601452805 end 1477115359600452680  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:22 2016 UTC-Sat Oct 22 05:49:22 2016 UTC (0.001 )  Time stamp start 1477115362241567210 end 1477115362240567210  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:25 2016 UTC-Sat Oct 22 05:49:25 2016 UTC (0.001 )  Time stamp start 1477115365231393415 end 1477115365230393415  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:27 2016 UTC-Sat Oct 22 05:49:27 2016 UTC (0.001 )  Time stamp start 1477115367839986255 end 1477115367838986255  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:30 2016 UTC-Sat Oct 22 05:49:30 2016 UTC (0.001 )  Time stamp start 1477115370470863230 end 1477115370469863230  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:32 2016 UTC-Sat Oct 22 05:49:32 2016 UTC (0.001 )  Time stamp start 1477115372712198365 end 1477115372711198240  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:36 2016 UTC-Sat Oct 22 05:49:36 2016 UTC (0.001 )  Time stamp start 1477115376510494670 end 1477115376509494670  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:40 2016 UTC-Sat Oct 22 05:49:40 2016 UTC (0.001 )  Time stamp start 1477115380177658460 end 1477115380176658460  Run 311170, LB 698, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:45 2016 UTC-Sat Oct 22 05:49:45 2016 UTC (0.000 )  Time stamp start 1477115385365263570 end 1477115385365263275  Run 311170, LB 699, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:49:52 2016 UTC-Sat Oct 22 05:49:52 2016 UTC (0.001 )  Time stamp start 1477115392269854385 end 1477115392268854385  Run 311170, LB 699, lumi 7.35
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:51:28 2016 UTC-Sat Oct 22 05:51:28 2016 UTC (0.001 )  Time stamp start 1477115488500160010 end 1477115488499159835  Run 311170, LB 701, lumi 7.34
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:51:34 2016 UTC-Sat Oct 22 05:51:34 2016 UTC (0.001 )  Time stamp start 1477115494118428915 end 1477115494117428915  Run 311170, LB 701, lumi 7.34
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:51:52 2016 UTC-Sat Oct 22 05:51:52 2016 UTC (0.001 )  Time stamp start 1477115512231427500 end 1477115512230427500  Run 311170, LB 702, lumi 7.33
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:51:55 2016 UTC-Sat Oct 22 05:51:55 2016 UTC (0.001 )  Time stamp start 1477115515776336610 end 1477115515775336610  Run 311170, LB 702, lumi 7.33
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:51:59 2016 UTC-Sat Oct 22 05:51:59 2016 UTC (0.001 )  Time stamp start 1477115519589856830 end 1477115519588856830  Run 311170, LB 702, lumi 7.33
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:52:03 2016 UTC-Sat Oct 22 05:52:03 2016 UTC (0.001 )  Time stamp start 1477115523550038745 end 1477115523549038745  Run 311170, LB 702, lumi 7.33
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:52:06 2016 UTC-Sat Oct 22 05:52:06 2016 UTC (0.001 )  Time stamp start 1477115526074117670 end 1477115526073117370  Run 311170, LB 702, lumi 7.33
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:52:08 2016 UTC-Sat Oct 22 05:52:08 2016 UTC (0.001 )  Time stamp start 1477115528413112675 end 1477115528412112675  Run 311170, LB 702, lumi 7.33
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:53:00 2016 UTC-Sat Oct 22 05:53:00 2016 UTC (0.001 )  Time stamp start 1477115580647683910 end 1477115580646683910  Run 311170, LB 703, lumi 7.32
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:53:04 2016 UTC-Sat Oct 22 05:53:04 2016 UTC (0.001 )  Time stamp start 1477115584122597365 end 1477115584121597365  Run 311170, LB 703, lumi 7.32
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:53:10 2016 UTC-Sat Oct 22 05:53:10 2016 UTC (0.001 )  Time stamp start 1477115590217237055 end 1477115590216237055  Run 311170, LB 703, lumi 7.32
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:53:17 2016 UTC-Sat Oct 22 05:53:17 2016 UTC (0.001 )  Time stamp start 1477115597946674555 end 1477115597945674555  Run 311170, LB 703, lumi 7.32
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:53:21 2016 UTC-Sat Oct 22 05:53:21 2016 UTC (0.001 )  Time stamp start 1477115601828173120 end 1477115601827173120  Run 311170, LB 703, lumi 7.32
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:53:24 2016 UTC-Sat Oct 22 05:53:24 2016 UTC (0.001 )  Time stamp start 1477115604817044030 end 1477115604816044030  Run 311170, LB 703, lumi 7.32
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:54:45 2016 UTC-Sat Oct 22 05:54:45 2016 UTC (0.001 )  Time stamp start 1477115685298337125 end 1477115685297336830  Run 311170, LB 706, lumi 7.31
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:54:52 2016 UTC-Sat Oct 22 05:54:52 2016 UTC (0.000 )  Time stamp start 1477115692569139430 end 1477115692569139130  Run 311170, LB 706, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:55:32 2016 UTC-Sat Oct 22 05:55:32 2016 UTC (0.001 )  Time stamp start 1477115732595029890 end 1477115732594029890  Run 311170, LB 706, lumi 7.31
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:55:36 2016 UTC-Sat Oct 22 05:55:36 2016 UTC (0.001 )  Time stamp start 1477115736500396575 end 1477115736499396575  Run 311170, LB 707, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:55:41 2016 UTC-Sat Oct 22 05:55:41 2016 UTC (0.001 )  Time stamp start 1477115741118140425 end 1477115741117140305  Run 311170, LB 707, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:55:47 2016 UTC-Sat Oct 22 05:55:47 2016 UTC (0.001 )  Time stamp start 1477115747625417575 end 1477115747624417575  Run 311170, LB 707, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:55:51 2016 UTC-Sat Oct 22 05:55:51 2016 UTC (0.001 )  Time stamp start 1477115751702826150 end 1477115751701826150  Run 311170, LB 707, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:55:54 2016 UTC-Sat Oct 22 05:55:54 2016 UTC (0.000 )  Time stamp start 1477115754989474120 end 1477115754989473820  Run 311170, LB 707, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:56:02 2016 UTC-Sat Oct 22 05:56:02 2016 UTC (0.001 )  Time stamp start 1477115762900344945 end 1477115762899344945  Run 311170, LB 707, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:56:07 2016 UTC-Sat Oct 22 05:56:07 2016 UTC (0.001 )  Time stamp start 1477115767778791565 end 1477115767777791565  Run 311170, LB 707, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:56:48 2016 UTC-Sat Oct 22 05:56:48 2016 UTC (0.001 )  Time stamp start 1477115808837953050 end 1477115808836952875  Run 311170, LB 708, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:56:50 2016 UTC-Sat Oct 22 05:56:50 2016 UTC (0.001 )  Time stamp start 1477115810283760265 end 1477115810282760265  Run 311170, LB 708, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:56:55 2016 UTC-Sat Oct 22 05:56:55 2016 UTC (0.001 )  Time stamp start 1477115815908868665 end 1477115815907868490  Run 311170, LB 708, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:57:00 2016 UTC-Sat Oct 22 05:57:00 2016 UTC (0.001 )  Time stamp start 1477115820133082405 end 1477115820132082405  Run 311170, LB 708, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:57:02 2016 UTC-Sat Oct 22 05:57:02 2016 UTC (0.001 )  Time stamp start 1477115822008332825 end 1477115822007332525  Run 311170, LB 708, lumi 7.30
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:57:21 2016 UTC-Sat Oct 22 05:57:21 2016 UTC (0.001 )  Time stamp start 1477115841448015550 end 1477115841447015550  Run 311170, LB 709, lumi 7.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:57:26 2016 UTC-Sat Oct 22 05:57:26 2016 UTC (0.001 )  Time stamp start 1477115846707226240 end 1477115846706226240  Run 311170, LB 709, lumi 7.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:57:31 2016 UTC-Sat Oct 22 05:57:31 2016 UTC (0.001 )  Time stamp start 1477115851422410465 end 1477115851421410290  Run 311170, LB 709, lumi 7.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:57:35 2016 UTC-Sat Oct 22 05:57:35 2016 UTC (0.001 )  Time stamp start 1477115855302847220 end 1477115855301847220  Run 311170, LB 709, lumi 7.29
Event Veto ['MiniNoiseBurst'], Sat Oct 22 05:57:40 2016 UTC-Sat Oct 22 05:57:40 2016 UTC (0.001 )  Time stamp start 1477115860854021865 end 1477115860853021690  Run 311170, LB 709, lumi 7.29
