Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 304431 to 304431
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
Dumping EventVeto data from run 304431 to run 304431  lasting from Sun Jul 24 20:34:51 2016 UTC to Mon Jul 25 05:56:42 2016 UTC
Event Veto ['MiniNoiseBurst'], Sun Jul 24 20:49:51 2016 UTC-Sun Jul 24 20:49:51 2016 UTC (0.001 )  Time stamp start 1469393391353658235 end 1469393391352657135  Run 304431, LB 16, lumi 0.00
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:09:28 2016 UTC-Mon Jul 25 02:09:28 2016 UTC (0.001 )  Time stamp start 1469412568067089870 end 1469412568066089620  Run 304431, LB 341, lumi 11.26
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:09:39 2016 UTC-Mon Jul 25 02:09:39 2016 UTC (0.001 )  Time stamp start 1469412579641714935 end 1469412579640714935  Run 304431, LB 342, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:10:04 2016 UTC-Mon Jul 25 02:10:04 2016 UTC (0.001 )  Time stamp start 1469412604692487495 end 1469412604691487495  Run 304431, LB 342, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:10:08 2016 UTC-Mon Jul 25 02:10:08 2016 UTC (0.001 )  Time stamp start 1469412608501520545 end 1469412608500520420  Run 304431, LB 342, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:10:16 2016 UTC-Mon Jul 25 02:10:16 2016 UTC (0.001 )  Time stamp start 1469412616280137845 end 1469412616279137845  Run 304431, LB 342, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:10:27 2016 UTC-Mon Jul 25 02:10:27 2016 UTC (0.001 )  Time stamp start 1469412627868125030 end 1469412627867125030  Run 304431, LB 342, lumi 11.25
Event Veto ['DataCorruption'], Mon Jul 25 02:10:30 2016 UTC-Mon Jul 25 02:10:30 2016 UTC (0.500 )  Time stamp start 1469412630971031135 end 1469412630470664385  Run 304431, LB 342, lumi 5629.48
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:10:31 2016 UTC-Mon Jul 25 02:10:31 2016 UTC (0.001 )  Time stamp start 1469412631745659960 end 1469412631744659960  Run 304431, LB 342, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:10:35 2016 UTC-Mon Jul 25 02:10:35 2016 UTC (0.001 )  Time stamp start 1469412635641639750 end 1469412635640639750  Run 304431, LB 342, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:10:47 2016 UTC-Mon Jul 25 02:10:47 2016 UTC (0.001 )  Time stamp start 1469412647873829330 end 1469412647872829205  Run 304431, LB 343, lumi 11.23
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:10:51 2016 UTC-Mon Jul 25 02:10:51 2016 UTC (0.001 )  Time stamp start 1469412651973756590 end 1469412651972756590  Run 304431, LB 343, lumi 11.23
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:11:22 2016 UTC-Mon Jul 25 02:11:22 2016 UTC (0.001 )  Time stamp start 1469412682315401285 end 1469412682314401285  Run 304431, LB 343, lumi 11.23
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:11:54 2016 UTC-Mon Jul 25 02:11:54 2016 UTC (0.001 )  Time stamp start 1469412714872888020 end 1469412714871888020  Run 304431, LB 344, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:12:18 2016 UTC-Mon Jul 25 02:12:18 2016 UTC (0.001 )  Time stamp start 1469412738389419230 end 1469412738388419230  Run 304431, LB 344, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:12:45 2016 UTC-Mon Jul 25 02:12:45 2016 UTC (0.001 )  Time stamp start 1469412765911984075 end 1469412765910983955  Run 304431, LB 345, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:13:06 2016 UTC-Mon Jul 25 02:13:06 2016 UTC (0.001 )  Time stamp start 1469412786359873595 end 1469412786358873595  Run 304431, LB 345, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:13:14 2016 UTC-Mon Jul 25 02:13:14 2016 UTC (0.001 )  Time stamp start 1469412794066142410 end 1469412794065142035  Run 304431, LB 345, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:13:18 2016 UTC-Mon Jul 25 02:13:18 2016 UTC (0.001 )  Time stamp start 1469412798160656035 end 1469412798159656035  Run 304431, LB 345, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:13:26 2016 UTC-Mon Jul 25 02:13:26 2016 UTC (0.001 )  Time stamp start 1469412806382836605 end 1469412806381836605  Run 304431, LB 345, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:13:46 2016 UTC-Mon Jul 25 02:13:46 2016 UTC (0.001 )  Time stamp start 1469412826861662420 end 1469412826860662420  Run 304431, LB 346, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:13:58 2016 UTC-Mon Jul 25 02:13:58 2016 UTC (0.001 )  Time stamp start 1469412838311731430 end 1469412838310731430  Run 304431, LB 346, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:14:02 2016 UTC-Mon Jul 25 02:14:02 2016 UTC (0.001 )  Time stamp start 1469412842363886230 end 1469412842362885955  Run 304431, LB 346, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:14:10 2016 UTC-Mon Jul 25 02:14:10 2016 UTC (0.001 )  Time stamp start 1469412850006170720 end 1469412850005170720  Run 304431, LB 346, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:14:13 2016 UTC-Mon Jul 25 02:14:13 2016 UTC (0.001 )  Time stamp start 1469412853913602055 end 1469412853912602055  Run 304431, LB 346, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:14:18 2016 UTC-Mon Jul 25 02:14:18 2016 UTC (0.001 )  Time stamp start 1469412858027464305 end 1469412858026464305  Run 304431, LB 346, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:14:30 2016 UTC-Mon Jul 25 02:14:30 2016 UTC (0.001 )  Time stamp start 1469412870268302935 end 1469412870267302935  Run 304431, LB 346, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:14:57 2016 UTC-Mon Jul 25 02:14:57 2016 UTC (0.001 )  Time stamp start 1469412897754349505 end 1469412897753349505  Run 304431, LB 347, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:15:05 2016 UTC-Mon Jul 25 02:15:05 2016 UTC (0.001 )  Time stamp start 1469412905534599555 end 1469412905533599555  Run 304431, LB 347, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:15:13 2016 UTC-Mon Jul 25 02:15:13 2016 UTC (0.001 )  Time stamp start 1469412913301020140 end 1469412913300020140  Run 304431, LB 347, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:15:21 2016 UTC-Mon Jul 25 02:15:21 2016 UTC (0.001 )  Time stamp start 1469412921370965990 end 1469412921369965990  Run 304431, LB 347, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:15:25 2016 UTC-Mon Jul 25 02:15:25 2016 UTC (0.001 )  Time stamp start 1469412925552245810 end 1469412925551245810  Run 304431, LB 347, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:15:29 2016 UTC-Mon Jul 25 02:15:29 2016 UTC (0.001 )  Time stamp start 1469412929413033585 end 1469412929412033585  Run 304431, LB 347, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:15:33 2016 UTC-Mon Jul 25 02:15:33 2016 UTC (0.001 )  Time stamp start 1469412933502605865 end 1469412933501605615  Run 304431, LB 347, lumi 11.20
Event Veto ['NoiseBurst'], Mon Jul 25 02:15:37 2016 UTC-Mon Jul 25 02:15:37 2016 UTC (0.010 )  Time stamp start 1469412937277608785 end 1469412937267608165  Run 304431, LB 347, lumi 111.97
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:15:41 2016 UTC-Mon Jul 25 02:15:41 2016 UTC (0.001 )  Time stamp start 1469412941592895950 end 1469412941591895825  Run 304431, LB 348, lumi 11.18
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:15:45 2016 UTC-Mon Jul 25 02:15:45 2016 UTC (0.001 )  Time stamp start 1469412945303371835 end 1469412945302371835  Run 304431, LB 348, lumi 11.18
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:15:49 2016 UTC-Mon Jul 25 02:15:49 2016 UTC (0.001 )  Time stamp start 1469412949222847390 end 1469412949221847390  Run 304431, LB 348, lumi 11.18
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:15:57 2016 UTC-Mon Jul 25 02:15:57 2016 UTC (0.001 )  Time stamp start 1469412957020570520 end 1469412957019570520  Run 304431, LB 348, lumi 11.18
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:16:04 2016 UTC-Mon Jul 25 02:16:04 2016 UTC (0.001 )  Time stamp start 1469412964892992595 end 1469412964891992595  Run 304431, LB 348, lumi 11.18
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:17:00 2016 UTC-Mon Jul 25 02:17:00 2016 UTC (0.001 )  Time stamp start 1469413020296658975 end 1469413020295658725  Run 304431, LB 349, lumi 0.00
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:17:15 2016 UTC-Mon Jul 25 02:17:15 2016 UTC (0.001 )  Time stamp start 1469413035353776515 end 1469413035352776515  Run 304431, LB 349, lumi 0.00
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:17:42 2016 UTC-Mon Jul 25 02:17:42 2016 UTC (0.001 )  Time stamp start 1469413062201253300 end 1469413062200253300  Run 304431, LB 351, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:17:46 2016 UTC-Mon Jul 25 02:17:46 2016 UTC (0.001 )  Time stamp start 1469413066654271100 end 1469413066653271100  Run 304431, LB 351, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:18:06 2016 UTC-Mon Jul 25 02:18:06 2016 UTC (0.001 )  Time stamp start 1469413086707827055 end 1469413086706827055  Run 304431, LB 351, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:18:14 2016 UTC-Mon Jul 25 02:18:14 2016 UTC (0.001 )  Time stamp start 1469413094960919095 end 1469413094959919095  Run 304431, LB 351, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:18:19 2016 UTC-Mon Jul 25 02:18:19 2016 UTC (0.001 )  Time stamp start 1469413099023886025 end 1469413099022886025  Run 304431, LB 351, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:18:22 2016 UTC-Mon Jul 25 02:18:22 2016 UTC (0.001 )  Time stamp start 1469413102959900530 end 1469413102958900355  Run 304431, LB 351, lumi 11.16
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:18:27 2016 UTC-Mon Jul 25 02:18:27 2016 UTC (0.001 )  Time stamp start 1469413107066267075 end 1469413107065267075  Run 304431, LB 351, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:18:35 2016 UTC-Mon Jul 25 02:18:35 2016 UTC (0.001 )  Time stamp start 1469413115079412020 end 1469413115078412020  Run 304431, LB 352, lumi 11.13
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:18:50 2016 UTC-Mon Jul 25 02:18:50 2016 UTC (0.001 )  Time stamp start 1469413130640816940 end 1469413130639816940  Run 304431, LB 352, lumi 11.13
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:18:58 2016 UTC-Mon Jul 25 02:18:58 2016 UTC (0.001 )  Time stamp start 1469413138202650490 end 1469413138201650490  Run 304431, LB 352, lumi 11.13
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:19:06 2016 UTC-Mon Jul 25 02:19:06 2016 UTC (0.001 )  Time stamp start 1469413146152274770 end 1469413146151274770  Run 304431, LB 352, lumi 11.13
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:19:10 2016 UTC-Mon Jul 25 02:19:10 2016 UTC (0.001 )  Time stamp start 1469413150073074135 end 1469413150072074010  Run 304431, LB 352, lumi 11.13
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:19:38 2016 UTC-Mon Jul 25 02:19:38 2016 UTC (0.001 )  Time stamp start 1469413178185648470 end 1469413178184648345  Run 304431, LB 353, lumi 10.91
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:19:44 2016 UTC-Mon Jul 25 02:19:44 2016 UTC (0.001 )  Time stamp start 1469413184279592345 end 1469413184278592345  Run 304431, LB 353, lumi 10.91
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:19:54 2016 UTC-Mon Jul 25 02:19:54 2016 UTC (0.001 )  Time stamp start 1469413194724888140 end 1469413194723888140  Run 304431, LB 353, lumi 10.91
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:20:07 2016 UTC-Mon Jul 25 02:20:07 2016 UTC (0.001 )  Time stamp start 1469413207097222405 end 1469413207096222405  Run 304431, LB 353, lumi 10.91
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:20:11 2016 UTC-Mon Jul 25 02:20:11 2016 UTC (0.001 )  Time stamp start 1469413211215369895 end 1469413211214369895  Run 304431, LB 353, lumi 10.91
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:20:27 2016 UTC-Mon Jul 25 02:20:27 2016 UTC (0.001 )  Time stamp start 1469413227656356745 end 1469413227655356745  Run 304431, LB 353, lumi 10.91
Event Veto ['NoiseBurst'], Mon Jul 25 02:20:28 2016 UTC-Mon Jul 25 02:20:28 2016 UTC (0.010 )  Time stamp start 1469413228771136380 end 1469413228761135860  Run 304431, LB 353, lumi 109.14
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:20:35 2016 UTC-Mon Jul 25 02:20:35 2016 UTC (0.001 )  Time stamp start 1469413235928015705 end 1469413235927014680  Run 304431, LB 354, lumi 10.73
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:20:39 2016 UTC-Mon Jul 25 02:20:39 2016 UTC (0.001 )  Time stamp start 1469413239925169800 end 1469413239924169800  Run 304431, LB 354, lumi 10.72
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:21:09 2016 UTC-Mon Jul 25 02:21:09 2016 UTC (0.001 )  Time stamp start 1469413269570752470 end 1469413269569752470  Run 304431, LB 354, lumi 10.72
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:21:34 2016 UTC-Mon Jul 25 02:21:34 2016 UTC (0.001 )  Time stamp start 1469413294805828715 end 1469413294804828590  Run 304431, LB 355, lumi 10.94
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:21:43 2016 UTC-Mon Jul 25 02:21:43 2016 UTC (0.001 )  Time stamp start 1469413303388796080 end 1469413303387796080  Run 304431, LB 355, lumi 10.93
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:21:59 2016 UTC-Mon Jul 25 02:21:59 2016 UTC (0.001 )  Time stamp start 1469413319420883950 end 1469413319419883950  Run 304431, LB 355, lumi 10.93
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:22:14 2016 UTC-Mon Jul 25 02:22:14 2016 UTC (0.001 )  Time stamp start 1469413334216086170 end 1469413334215086170  Run 304431, LB 355, lumi 10.93
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:22:46 2016 UTC-Mon Jul 25 02:22:46 2016 UTC (0.001 )  Time stamp start 1469413366944747285 end 1469413366943747285  Run 304431, LB 356, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:22:55 2016 UTC-Mon Jul 25 02:22:55 2016 UTC (0.001 )  Time stamp start 1469413375279697565 end 1469413375278697565  Run 304431, LB 356, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:23:03 2016 UTC-Mon Jul 25 02:23:03 2016 UTC (0.001 )  Time stamp start 1469413383252599390 end 1469413383251599265  Run 304431, LB 356, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:23:07 2016 UTC-Mon Jul 25 02:23:07 2016 UTC (0.001 )  Time stamp start 1469413387176783200 end 1469413387175783200  Run 304431, LB 356, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:23:11 2016 UTC-Mon Jul 25 02:23:11 2016 UTC (0.001 )  Time stamp start 1469413391017372175 end 1469413391016372175  Run 304431, LB 356, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:23:15 2016 UTC-Mon Jul 25 02:23:15 2016 UTC (0.001 )  Time stamp start 1469413395213903460 end 1469413395212903460  Run 304431, LB 356, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:23:19 2016 UTC-Mon Jul 25 02:23:19 2016 UTC (0.001 )  Time stamp start 1469413399168457260 end 1469413399167457260  Run 304431, LB 356, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:23:23 2016 UTC-Mon Jul 25 02:23:23 2016 UTC (0.001 )  Time stamp start 1469413403426562925 end 1469413403425562925  Run 304431, LB 356, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:23:27 2016 UTC-Mon Jul 25 02:23:27 2016 UTC (0.001 )  Time stamp start 1469413407486942195 end 1469413407485942195  Run 304431, LB 356, lumi 11.25
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:23:39 2016 UTC-Mon Jul 25 02:23:39 2016 UTC (0.001 )  Time stamp start 1469413419506923865 end 1469413419505923865  Run 304431, LB 357, lumi 11.23
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:23:47 2016 UTC-Mon Jul 25 02:23:47 2016 UTC (0.001 )  Time stamp start 1469413427578915105 end 1469413427577915105  Run 304431, LB 357, lumi 11.23
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:24:02 2016 UTC-Mon Jul 25 02:24:02 2016 UTC (0.001 )  Time stamp start 1469413442670224245 end 1469413442669224245  Run 304431, LB 357, lumi 11.23
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:24:06 2016 UTC-Mon Jul 25 02:24:06 2016 UTC (0.001 )  Time stamp start 1469413446764714140 end 1469413446763714140  Run 304431, LB 357, lumi 11.23
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:24:10 2016 UTC-Mon Jul 25 02:24:10 2016 UTC (0.001 )  Time stamp start 1469413450767246665 end 1469413450766246665  Run 304431, LB 357, lumi 11.23
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:24:15 2016 UTC-Mon Jul 25 02:24:15 2016 UTC (0.001 )  Time stamp start 1469413455730743295 end 1469413455729743295  Run 304431, LB 357, lumi 11.23
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:24:30 2016 UTC-Mon Jul 25 02:24:30 2016 UTC (0.001 )  Time stamp start 1469413470346248070 end 1469413470345248070  Run 304431, LB 357, lumi 11.23
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:24:34 2016 UTC-Mon Jul 25 02:24:34 2016 UTC (0.001 )  Time stamp start 1469413474355821670 end 1469413474354821670  Run 304431, LB 358, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:24:38 2016 UTC-Mon Jul 25 02:24:38 2016 UTC (0.001 )  Time stamp start 1469413478262754085 end 1469413478261754085  Run 304431, LB 358, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:24:50 2016 UTC-Mon Jul 25 02:24:50 2016 UTC (0.001 )  Time stamp start 1469413490137446405 end 1469413490136446405  Run 304431, LB 358, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:24:54 2016 UTC-Mon Jul 25 02:24:54 2016 UTC (0.001 )  Time stamp start 1469413494226046580 end 1469413494225046580  Run 304431, LB 358, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:24:58 2016 UTC-Mon Jul 25 02:24:58 2016 UTC (0.001 )  Time stamp start 1469413498180662060 end 1469413498179662060  Run 304431, LB 358, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:25:06 2016 UTC-Mon Jul 25 02:25:06 2016 UTC (0.001 )  Time stamp start 1469413506173660010 end 1469413506172660010  Run 304431, LB 358, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:25:18 2016 UTC-Mon Jul 25 02:25:18 2016 UTC (0.001 )  Time stamp start 1469413518208028105 end 1469413518207028105  Run 304431, LB 358, lumi 11.22
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:25:38 2016 UTC-Mon Jul 25 02:25:38 2016 UTC (0.001 )  Time stamp start 1469413538627786190 end 1469413538626786190  Run 304431, LB 359, lumi 11.21
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:25:46 2016 UTC-Mon Jul 25 02:25:46 2016 UTC (0.001 )  Time stamp start 1469413546917166915 end 1469413546916166915  Run 304431, LB 359, lumi 11.21
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:25:51 2016 UTC-Mon Jul 25 02:25:51 2016 UTC (0.001 )  Time stamp start 1469413551138809195 end 1469413551137809195  Run 304431, LB 359, lumi 11.21
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:25:58 2016 UTC-Mon Jul 25 02:25:58 2016 UTC (0.001 )  Time stamp start 1469413558647707685 end 1469413558646707685  Run 304431, LB 359, lumi 11.21
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:26:26 2016 UTC-Mon Jul 25 02:26:26 2016 UTC (0.001 )  Time stamp start 1469413586128168640 end 1469413586127168640  Run 304431, LB 359, lumi 11.21
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:26:34 2016 UTC-Mon Jul 25 02:26:34 2016 UTC (0.001 )  Time stamp start 1469413594219257025 end 1469413594218257025  Run 304431, LB 360, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:26:45 2016 UTC-Mon Jul 25 02:26:45 2016 UTC (0.001 )  Time stamp start 1469413605556885350 end 1469413605555885350  Run 304431, LB 360, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:27:00 2016 UTC-Mon Jul 25 02:27:00 2016 UTC (0.001 )  Time stamp start 1469413620514286140 end 1469413620513286140  Run 304431, LB 360, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:27:11 2016 UTC-Mon Jul 25 02:27:11 2016 UTC (0.001 )  Time stamp start 1469413631546563205 end 1469413631545563205  Run 304431, LB 360, lumi 11.20
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:27:43 2016 UTC-Mon Jul 25 02:27:43 2016 UTC (0.001 )  Time stamp start 1469413663701794150 end 1469413663700794150  Run 304431, LB 361, lumi 0.00
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:27:47 2016 UTC-Mon Jul 25 02:27:47 2016 UTC (0.001 )  Time stamp start 1469413667838178955 end 1469413667837177710  Run 304431, LB 361, lumi 0.00
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:28:11 2016 UTC-Mon Jul 25 02:28:11 2016 UTC (0.001 )  Time stamp start 1469413691752162755 end 1469413691751162630  Run 304431, LB 361, lumi 0.00
Event Veto ['NoiseBurst'], Mon Jul 25 02:28:13 2016 UTC-Mon Jul 25 02:28:13 2016 UTC (0.010 )  Time stamp start 1469413693731688560 end 1469413693721687935  Run 304431, LB 361, lumi 0.00
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:29:36 2016 UTC-Mon Jul 25 02:29:36 2016 UTC (0.001 )  Time stamp start 1469413776334881305 end 1469413776333880160  Run 304431, LB 365, lumi 11.17
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:29:40 2016 UTC-Mon Jul 25 02:29:40 2016 UTC (0.001 )  Time stamp start 1469413780382068645 end 1469413780381068395  Run 304431, LB 365, lumi 11.16
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:29:52 2016 UTC-Mon Jul 25 02:29:52 2016 UTC (0.001 )  Time stamp start 1469413792946425875 end 1469413792945425875  Run 304431, LB 365, lumi 11.16
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:30:00 2016 UTC-Mon Jul 25 02:30:00 2016 UTC (0.001 )  Time stamp start 1469413800854994040 end 1469413800853993590  Run 304431, LB 365, lumi 11.17
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:30:12 2016 UTC-Mon Jul 25 02:30:12 2016 UTC (0.001 )  Time stamp start 1469413812759136940 end 1469413812758136940  Run 304431, LB 365, lumi 11.16
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:30:16 2016 UTC-Mon Jul 25 02:30:16 2016 UTC (0.001 )  Time stamp start 1469413816718509480 end 1469413816717509230  Run 304431, LB 366, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:30:20 2016 UTC-Mon Jul 25 02:30:20 2016 UTC (0.001 )  Time stamp start 1469413820810166940 end 1469413820809166940  Run 304431, LB 366, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:30:28 2016 UTC-Mon Jul 25 02:30:28 2016 UTC (0.001 )  Time stamp start 1469413828853748675 end 1469413828852748675  Run 304431, LB 366, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:30:41 2016 UTC-Mon Jul 25 02:30:41 2016 UTC (0.001 )  Time stamp start 1469413841125312245 end 1469413841124312245  Run 304431, LB 366, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:30:45 2016 UTC-Mon Jul 25 02:30:45 2016 UTC (0.001 )  Time stamp start 1469413845233400045 end 1469413845232400045  Run 304431, LB 366, lumi 11.15
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:30:57 2016 UTC-Mon Jul 25 02:30:57 2016 UTC (0.001 )  Time stamp start 1469413857188612895 end 1469413857187611850  Run 304431, LB 366, lumi 11.16
Event Veto ['NoiseBurst'], Mon Jul 25 02:31:11 2016 UTC-Mon Jul 25 02:31:11 2016 UTC (0.014 )  Time stamp start 1469413871126778560 end 1469413871112432790  Run 304431, LB 366, lumi 159.92
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:31:29 2016 UTC-Mon Jul 25 02:31:29 2016 UTC (0.001 )  Time stamp start 1469413889664272270 end 1469413889663272270  Run 304431, LB 367, lumi 11.13
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:31:37 2016 UTC-Mon Jul 25 02:31:37 2016 UTC (0.001 )  Time stamp start 1469413897893316815 end 1469413897892316815  Run 304431, LB 367, lumi 11.13
Event Veto ['MiniNoiseBurst'], Mon Jul 25 02:31:41 2016 UTC-Mon Jul 25 02:31:41 2016 UTC (0.001 )  Time stamp start 1469413901833507770 end 1469413901832507770  Run 304431, LB 367, lumi 11.13
