Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 334264 to 334264
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
Dumping EventVeto data from run 334264 to run 334264  lasting from Sat Aug 26 10:50:18 2017 UTC to Sat Aug 26 19:17:26 2017 UTC
Event Veto ['MiniNoiseBurst'], Sat Aug 26 11:56:05 2017 UTC-Sat Aug 26 11:56:05 2017 UTC (0.001 )  Time stamp start 1503748565026948760 end 1503748565025948015  Run 334264, LB 72, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:33:03 2017 UTC-Sat Aug 26 14:33:03 2017 UTC (0.001 )  Time stamp start 1503757983860059080 end 1503757983859058555  Run 334264, LB 242, lumi 5.58
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:35:13 2017 UTC-Sat Aug 26 14:35:13 2017 UTC (0.001 )  Time stamp start 1503758113650004665 end 1503758113649004045  Run 334264, LB 245, lumi 5.56
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:35:14 2017 UTC-Sat Aug 26 14:35:14 2017 UTC (0.001 )  Time stamp start 1503758114431878835 end 1503758114430878835  Run 334264, LB 245, lumi 5.56
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:35:30 2017 UTC-Sat Aug 26 14:35:30 2017 UTC (0.001 )  Time stamp start 1503758130070226950 end 1503758130069226400  Run 334264, LB 246, lumi 5.56
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:35:47 2017 UTC-Sat Aug 26 14:35:47 2017 UTC (0.001 )  Time stamp start 1503758147127884770 end 1503758147126884270  Run 334264, LB 246, lumi 5.56
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:37:16 2017 UTC-Sat Aug 26 14:37:16 2017 UTC (0.001 )  Time stamp start 1503758236510143160 end 1503758236509143160  Run 334264, LB 250, lumi 5.54
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:37:39 2017 UTC-Sat Aug 26 14:37:39 2017 UTC (0.001 )  Time stamp start 1503758259626041110 end 1503758259625040310  Run 334264, LB 250, lumi 5.54
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:39:50 2017 UTC-Sat Aug 26 14:39:50 2017 UTC (0.001 )  Time stamp start 1503758390596382330 end 1503758390595382330  Run 334264, LB 253, lumi 5.51
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:40:06 2017 UTC-Sat Aug 26 14:40:06 2017 UTC (0.001 )  Time stamp start 1503758406427685840 end 1503758406426685565  Run 334264, LB 253, lumi 5.52
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:40:23 2017 UTC-Sat Aug 26 14:40:23 2017 UTC (0.001 )  Time stamp start 1503758423068625060 end 1503758423067624535  Run 334264, LB 254, lumi 5.51
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:41:29 2017 UTC-Sat Aug 26 14:41:29 2017 UTC (0.001 )  Time stamp start 1503758489156650600 end 1503758489155649925  Run 334264, LB 256, lumi 5.50
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:41:46 2017 UTC-Sat Aug 26 14:41:46 2017 UTC (0.001 )  Time stamp start 1503758506007503260 end 1503758506006503260  Run 334264, LB 257, lumi 5.26
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:42:06 2017 UTC-Sat Aug 26 14:42:06 2017 UTC (0.001 )  Time stamp start 1503758526761378680 end 1503758526760378680  Run 334264, LB 258, lumi 5.37
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:42:52 2017 UTC-Sat Aug 26 14:42:52 2017 UTC (0.001 )  Time stamp start 1503758572962122310 end 1503758572961122060  Run 334264, LB 260, lumi 5.47
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:43:11 2017 UTC-Sat Aug 26 14:43:11 2017 UTC (0.001 )  Time stamp start 1503758591771214940 end 1503758591770214015  Run 334264, LB 261, lumi 5.29
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:43:30 2017 UTC-Sat Aug 26 14:43:30 2017 UTC (0.001 )  Time stamp start 1503758610006726915 end 1503758610005726295  Run 334264, LB 261, lumi 5.29
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:44:03 2017 UTC-Sat Aug 26 14:44:03 2017 UTC (0.001 )  Time stamp start 1503758643096431990 end 1503758643095431440  Run 334264, LB 262, lumi 5.52
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Aug 26 14:45:01 2017 UTC-Sat Aug 26 14:45:01 2017 UTC (0.001 )  Time stamp start 1503758701661982110 end 1503758701660982110  Run 334264, LB 263, lumi 5.51
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Aug 26 14:45:09 2017 UTC-Sat Aug 26 14:45:09 2017 UTC (0.001 )  Time stamp start 1503758709406759755 end 1503758709405759755  Run 334264, LB 263, lumi 5.51
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:45:23 2017 UTC-Sat Aug 26 14:45:23 2017 UTC (0.001 )  Time stamp start 1503758723327183465 end 1503758723326182845  Run 334264, LB 263, lumi 5.51
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:45:56 2017 UTC-Sat Aug 26 14:45:56 2017 UTC (0.001 )  Time stamp start 1503758756303277835 end 1503758756302277535  Run 334264, LB 263, lumi 5.51
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:45:57 2017 UTC-Sat Aug 26 14:45:57 2017 UTC (0.001 )  Time stamp start 1503758757962799690 end 1503758757961799690  Run 334264, LB 263, lumi 5.51
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:46:12 2017 UTC-Sat Aug 26 14:46:12 2017 UTC (0.001 )  Time stamp start 1503758772961437655 end 1503758772960437655  Run 334264, LB 264, lumi 5.50
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:46:54 2017 UTC-Sat Aug 26 14:46:54 2017 UTC (0.001 )  Time stamp start 1503758814512865530 end 1503758814511865530  Run 334264, LB 264, lumi 5.50
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:47:01 2017 UTC-Sat Aug 26 14:47:01 2017 UTC (0.001 )  Time stamp start 1503758821271138910 end 1503758821270138235  Run 334264, LB 265, lumi 5.50
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:47:17 2017 UTC-Sat Aug 26 14:47:17 2017 UTC (0.001 )  Time stamp start 1503758837502039265 end 1503758837501038590  Run 334264, LB 265, lumi 5.50
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:47:51 2017 UTC-Sat Aug 26 14:47:51 2017 UTC (0.001 )  Time stamp start 1503758871613340765 end 1503758871612340765  Run 334264, LB 265, lumi 5.49
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:48:07 2017 UTC-Sat Aug 26 14:48:07 2017 UTC (0.001 )  Time stamp start 1503758887239047880 end 1503758887238047580  Run 334264, LB 266, lumi 5.49
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:49:10 2017 UTC-Sat Aug 26 14:49:10 2017 UTC (0.001 )  Time stamp start 1503758950316624215 end 1503758950315624215  Run 334264, LB 267, lumi 5.47
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:49:32 2017 UTC-Sat Aug 26 14:49:32 2017 UTC (0.001 )  Time stamp start 1503758972615035800 end 1503758972614035275  Run 334264, LB 267, lumi 5.48
Event Veto ['NoiseBurst'], Sat Aug 26 14:49:50 2017 UTC-Sat Aug 26 14:49:50 2017 UTC (0.001 )  Time stamp start 1503758990143102405 end 1503758990141900380  Run 334264, LB 267, lumi 6.58
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:49:52 2017 UTC-Sat Aug 26 14:49:52 2017 UTC (0.001 )  Time stamp start 1503758992277264475 end 1503758992276264475  Run 334264, LB 267, lumi 5.47
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:50:05 2017 UTC-Sat Aug 26 14:50:05 2017 UTC (0.001 )  Time stamp start 1503759005461279655 end 1503759005460279005  Run 334264, LB 268, lumi 5.47
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:50:39 2017 UTC-Sat Aug 26 14:50:39 2017 UTC (0.001 )  Time stamp start 1503759039108419595 end 1503759039107418920  Run 334264, LB 268, lumi 5.47
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:50:45 2017 UTC-Sat Aug 26 14:50:45 2017 UTC (0.001 )  Time stamp start 1503759045244507130 end 1503759045243507130  Run 334264, LB 268, lumi 5.47
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:50:55 2017 UTC-Sat Aug 26 14:50:55 2017 UTC (0.001 )  Time stamp start 1503759055761502435 end 1503759055760501810  Run 334264, LB 268, lumi 5.47
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:51:13 2017 UTC-Sat Aug 26 14:51:13 2017 UTC (0.001 )  Time stamp start 1503759073811368925 end 1503759073810368925  Run 334264, LB 269, lumi 5.46
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:52:05 2017 UTC-Sat Aug 26 14:52:05 2017 UTC (0.001 )  Time stamp start 1503759125736632710 end 1503759125735632710  Run 334264, LB 270, lumi 5.45
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:53:02 2017 UTC-Sat Aug 26 14:53:02 2017 UTC (0.001 )  Time stamp start 1503759182282285350 end 1503759182281285350  Run 334264, LB 271, lumi 5.44
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:53:14 2017 UTC-Sat Aug 26 14:53:14 2017 UTC (0.001 )  Time stamp start 1503759194055828050 end 1503759194054827250  Run 334264, LB 271, lumi 5.45
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:53:24 2017 UTC-Sat Aug 26 14:53:24 2017 UTC (0.001 )  Time stamp start 1503759204838653750 end 1503759204837653750  Run 334264, LB 271, lumi 5.44
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:54:21 2017 UTC-Sat Aug 26 14:54:21 2017 UTC (0.001 )  Time stamp start 1503759261856884350 end 1503759261855883680  Run 334264, LB 273, lumi 5.44
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:56:00 2017 UTC-Sat Aug 26 14:56:00 2017 UTC (0.001 )  Time stamp start 1503759360613641350 end 1503759360612640450  Run 334264, LB 274, lumi 5.43
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:56:17 2017 UTC-Sat Aug 26 14:56:17 2017 UTC (0.001 )  Time stamp start 1503759377064991390 end 1503759377063991390  Run 334264, LB 275, lumi 5.42
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:56:33 2017 UTC-Sat Aug 26 14:56:33 2017 UTC (0.001 )  Time stamp start 1503759393050216130 end 1503759393049215630  Run 334264, LB 275, lumi 5.42
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:56:49 2017 UTC-Sat Aug 26 14:56:49 2017 UTC (0.001 )  Time stamp start 1503759409419913105 end 1503759409418912805  Run 334264, LB 275, lumi 5.42
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:57:06 2017 UTC-Sat Aug 26 14:57:06 2017 UTC (0.001 )  Time stamp start 1503759426447867555 end 1503759426446867555  Run 334264, LB 275, lumi 5.42
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:57:57 2017 UTC-Sat Aug 26 14:57:57 2017 UTC (0.001 )  Time stamp start 1503759477423489680 end 1503759477422489680  Run 334264, LB 276, lumi 5.41
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:58:01 2017 UTC-Sat Aug 26 14:58:01 2017 UTC (0.001 )  Time stamp start 1503759481128543360 end 1503759481127543185  Run 334264, LB 276, lumi 5.41
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:58:35 2017 UTC-Sat Aug 26 14:58:35 2017 UTC (0.001 )  Time stamp start 1503759515499095135 end 1503759515498094465  Run 334264, LB 277, lumi 5.41
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:58:52 2017 UTC-Sat Aug 26 14:58:52 2017 UTC (0.001 )  Time stamp start 1503759532676760985 end 1503759532675760735  Run 334264, LB 277, lumi 5.41
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:59:27 2017 UTC-Sat Aug 26 14:59:27 2017 UTC (0.001 )  Time stamp start 1503759567124653520 end 1503759567123652845  Run 334264, LB 279, lumi 5.40
Event Veto ['MiniNoiseBurst'], Sat Aug 26 14:59:54 2017 UTC-Sat Aug 26 14:59:54 2017 UTC (0.001 )  Time stamp start 1503759594897382240 end 1503759594896382240  Run 334264, LB 279, lumi 5.39
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:00:00 2017 UTC-Sat Aug 26 15:00:00 2017 UTC (0.001 )  Time stamp start 1503759600898994370 end 1503759600897993570  Run 334264, LB 279, lumi 5.40
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:00:18 2017 UTC-Sat Aug 26 15:00:18 2017 UTC (0.001 )  Time stamp start 1503759618367220665 end 1503759618366219865  Run 334264, LB 280, lumi 5.39
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:00:34 2017 UTC-Sat Aug 26 15:00:34 2017 UTC (0.000 )  Time stamp start 1503759634371935170 end 1503759634371934675  Run 334264, LB 280, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:00:34 2017 UTC-Sat Aug 26 15:00:34 2017 UTC (0.001 )  Time stamp start 1503759634372935420 end 1503759634371935170  Run 334264, LB 280, lumi 5.39
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:01:20 2017 UTC-Sat Aug 26 15:01:20 2017 UTC (0.001 )  Time stamp start 1503759680505363970 end 1503759680504363970  Run 334264, LB 281, lumi 5.38
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:01:48 2017 UTC-Sat Aug 26 15:01:48 2017 UTC (0.001 )  Time stamp start 1503759708400370080 end 1503759708399369455  Run 334264, LB 281, lumi 5.38
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:02:05 2017 UTC-Sat Aug 26 15:02:05 2017 UTC (0.001 )  Time stamp start 1503759725990493015 end 1503759725989492215  Run 334264, LB 281, lumi 5.38
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:02:22 2017 UTC-Sat Aug 26 15:02:22 2017 UTC (0.001 )  Time stamp start 1503759742429851505 end 1503759742428851505  Run 334264, LB 282, lumi 5.37
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:02:44 2017 UTC-Sat Aug 26 15:02:44 2017 UTC (0.001 )  Time stamp start 1503759764728816260 end 1503759764727815640  Run 334264, LB 282, lumi 5.37
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:03:00 2017 UTC-Sat Aug 26 15:03:00 2017 UTC (0.001 )  Time stamp start 1503759780723373750 end 1503759780722373750  Run 334264, LB 282, lumi 5.37
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:03:57 2017 UTC-Sat Aug 26 15:03:57 2017 UTC (0.001 )  Time stamp start 1503759837221552525 end 1503759837220551875  Run 334264, LB 283, lumi 5.37
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:04:00 2017 UTC-Sat Aug 26 15:04:00 2017 UTC (0.001 )  Time stamp start 1503759840942164735 end 1503759840941164735  Run 334264, LB 283, lumi 5.36
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:04:32 2017 UTC-Sat Aug 26 15:04:32 2017 UTC (0.001 )  Time stamp start 1503759872433971940 end 1503759872432971940  Run 334264, LB 284, lumi 5.36
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:04:37 2017 UTC-Sat Aug 26 15:04:37 2017 UTC (0.001 )  Time stamp start 1503759877604995555 end 1503759877603995555  Run 334264, LB 284, lumi 5.36
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:05:12 2017 UTC-Sat Aug 26 15:05:12 2017 UTC (0.001 )  Time stamp start 1503759912817706595 end 1503759912816705970  Run 334264, LB 285, lumi 5.35
Event Veto ['NoiseBurst'], Sat Aug 26 15:05:43 2017 UTC-Sat Aug 26 15:05:43 2017 UTC (0.001 )  Time stamp start 1503759943309772310 end 1503759943308684485  Run 334264, LB 285, lumi 5.82
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:06:22 2017 UTC-Sat Aug 26 15:06:22 2017 UTC (0.001 )  Time stamp start 1503759982753498720 end 1503759982752498720  Run 334264, LB 286, lumi 5.34
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:06:29 2017 UTC-Sat Aug 26 15:06:29 2017 UTC (0.000 )  Time stamp start 1503759989916518875 end 1503759989916518505  Run 334264, LB 286, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:06:29 2017 UTC-Sat Aug 26 15:06:29 2017 UTC (0.001 )  Time stamp start 1503759989917519000 end 1503759989916518875  Run 334264, LB 286, lumi 5.34
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:07:06 2017 UTC-Sat Aug 26 15:07:06 2017 UTC (0.001 )  Time stamp start 1503760026057720465 end 1503760026056720465  Run 334264, LB 286, lumi 5.34
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:07:40 2017 UTC-Sat Aug 26 15:07:40 2017 UTC (0.001 )  Time stamp start 1503760060964465150 end 1503760060963464350  Run 334264, LB 287, lumi 5.26
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:08:02 2017 UTC-Sat Aug 26 15:08:02 2017 UTC (0.001 )  Time stamp start 1503760082060100385 end 1503760082059099860  Run 334264, LB 287, lumi 5.26
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Aug 26 15:09:47 2017 UTC-Sat Aug 26 15:09:47 2017 UTC (0.001 )  Time stamp start 1503760187770049335 end 1503760187769049335  Run 334264, LB 289, lumi 5.25
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:10:28 2017 UTC-Sat Aug 26 15:10:28 2017 UTC (0.001 )  Time stamp start 1503760228940109360 end 1503760228939109240  Run 334264, LB 290, lumi 5.31
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:11:48 2017 UTC-Sat Aug 26 15:11:48 2017 UTC (0.001 )  Time stamp start 1503760308333738100 end 1503760308332738100  Run 334264, LB 291, lumi 5.31
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:12:14 2017 UTC-Sat Aug 26 15:12:14 2017 UTC (0.001 )  Time stamp start 1503760334027631010 end 1503760334026631010  Run 334264, LB 292, lumi 5.30
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:12:16 2017 UTC-Sat Aug 26 15:12:16 2017 UTC (0.001 )  Time stamp start 1503760336822437815 end 1503760336821437815  Run 334264, LB 292, lumi 5.30
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:13:25 2017 UTC-Sat Aug 26 15:13:25 2017 UTC (0.001 )  Time stamp start 1503760405684037130 end 1503760405683036355  Run 334264, LB 293, lumi 5.30
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:15:45 2017 UTC-Sat Aug 26 15:15:45 2017 UTC (0.001 )  Time stamp start 1503760545592300660 end 1503760545591300385  Run 334264, LB 297, lumi 5.28
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:16:31 2017 UTC-Sat Aug 26 15:16:31 2017 UTC (0.001 )  Time stamp start 1503760591693315330 end 1503760591692315330  Run 334264, LB 298, lumi 5.27
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:16:55 2017 UTC-Sat Aug 26 15:16:55 2017 UTC (0.001 )  Time stamp start 1503760615774430220 end 1503760615773429820  Run 334264, LB 298, lumi 5.27
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Aug 26 15:16:56 2017 UTC-Sat Aug 26 15:16:56 2017 UTC (0.001 )  Time stamp start 1503760616276177920 end 1503760616275177045  Run 334264, LB 298, lumi 5.27
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Aug 26 15:17:01 2017 UTC-Sat Aug 26 15:17:01 2017 UTC (0.000 )  Time stamp start 1503760621930098520 end 1503760621930098395  Run 334264, LB 298, lumi 0.00
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Aug 26 15:17:01 2017 UTC-Sat Aug 26 15:17:01 2017 UTC (0.001 )  Time stamp start 1503760621931099270 end 1503760621930098520  Run 334264, LB 298, lumi 5.27
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:17:31 2017 UTC-Sat Aug 26 15:17:31 2017 UTC (0.001 )  Time stamp start 1503760651046557370 end 1503760651045557370  Run 334264, LB 299, lumi 5.26
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:18:03 2017 UTC-Sat Aug 26 15:18:03 2017 UTC (0.001 )  Time stamp start 1503760683156568265 end 1503760683155568265  Run 334264, LB 299, lumi 5.26
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:18:20 2017 UTC-Sat Aug 26 15:18:20 2017 UTC (0.001 )  Time stamp start 1503760700210596550 end 1503760700209595750  Run 334264, LB 299, lumi 5.26
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:18:32 2017 UTC-Sat Aug 26 15:18:32 2017 UTC (0.001 )  Time stamp start 1503760712962611615 end 1503760712961611615  Run 334264, LB 300, lumi 5.25
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:18:36 2017 UTC-Sat Aug 26 15:18:36 2017 UTC (0.001 )  Time stamp start 1503760716357228190 end 1503760716356227690  Run 334264, LB 300, lumi 5.25
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:19:26 2017 UTC-Sat Aug 26 15:19:26 2017 UTC (0.001 )  Time stamp start 1503760766352782850 end 1503760766351782200  Run 334264, LB 300, lumi 5.25
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:19:45 2017 UTC-Sat Aug 26 15:19:45 2017 UTC (0.001 )  Time stamp start 1503760785278723135 end 1503760785277723135  Run 334264, LB 301, lumi 5.24
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:20:09 2017 UTC-Sat Aug 26 15:20:09 2017 UTC (0.001 )  Time stamp start 1503760809658119400 end 1503760809657119400  Run 334264, LB 301, lumi 5.24
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:21:20 2017 UTC-Sat Aug 26 15:21:20 2017 UTC (0.001 )  Time stamp start 1503760880667120625 end 1503760880666120200  Run 334264, LB 302, lumi 5.24
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:21:22 2017 UTC-Sat Aug 26 15:21:22 2017 UTC (0.001 )  Time stamp start 1503760882884431655 end 1503760882883431655  Run 334264, LB 302, lumi 5.24
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:21:37 2017 UTC-Sat Aug 26 15:21:37 2017 UTC (0.001 )  Time stamp start 1503760897656436570 end 1503760897655435770  Run 334264, LB 303, lumi 5.23
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:21:54 2017 UTC-Sat Aug 26 15:21:54 2017 UTC (0.001 )  Time stamp start 1503760914821254070 end 1503760914820253295  Run 334264, LB 303, lumi 5.23
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:22:26 2017 UTC-Sat Aug 26 15:22:26 2017 UTC (0.001 )  Time stamp start 1503760946905716545 end 1503760946904716545  Run 334264, LB 303, lumi 5.23
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:23:45 2017 UTC-Sat Aug 26 15:23:45 2017 UTC (0.001 )  Time stamp start 1503761025424948470 end 1503761025423948470  Run 334264, LB 305, lumi 5.21
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:24:16 2017 UTC-Sat Aug 26 15:24:16 2017 UTC (0.001 )  Time stamp start 1503761056046395410 end 1503761056045394735  Run 334264, LB 305, lumi 5.22
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:25:10 2017 UTC-Sat Aug 26 15:25:10 2017 UTC (0.001 )  Time stamp start 1503761110152342530 end 1503761110151342530  Run 334264, LB 306, lumi 5.21
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Aug 26 15:26:37 2017 UTC-Sat Aug 26 15:26:37 2017 UTC (0.001 )  Time stamp start 1503761197969211560 end 1503761197968211560  Run 334264, LB 308, lumi 5.19
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:26:54 2017 UTC-Sat Aug 26 15:26:54 2017 UTC (0.001 )  Time stamp start 1503761214255828640 end 1503761214254828640  Run 334264, LB 308, lumi 5.19
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:27:02 2017 UTC-Sat Aug 26 15:27:02 2017 UTC (0.001 )  Time stamp start 1503761222530419790 end 1503761222529419165  Run 334264, LB 308, lumi 5.20
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:27:25 2017 UTC-Sat Aug 26 15:27:25 2017 UTC (0.000 )  Time stamp start 1503761245390472315 end 1503761245390471820  Run 334264, LB 308, lumi 0.00
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:27:25 2017 UTC-Sat Aug 26 15:27:25 2017 UTC (0.001 )  Time stamp start 1503761245391472440 end 1503761245390472315  Run 334264, LB 308, lumi 5.19
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:27:42 2017 UTC-Sat Aug 26 15:27:42 2017 UTC (0.001 )  Time stamp start 1503761262687159940 end 1503761262686159565  Run 334264, LB 309, lumi 5.19
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:28:54 2017 UTC-Sat Aug 26 15:28:54 2017 UTC (0.001 )  Time stamp start 1503761334778847515 end 1503761334777846845  Run 334264, LB 310, lumi 5.18
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:29:12 2017 UTC-Sat Aug 26 15:29:12 2017 UTC (0.001 )  Time stamp start 1503761352257273905 end 1503761352256273280  Run 334264, LB 310, lumi 5.18
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:29:30 2017 UTC-Sat Aug 26 15:29:30 2017 UTC (0.001 )  Time stamp start 1503761370994137480 end 1503761370993137055  Run 334264, LB 310, lumi 5.18
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:31:49 2017 UTC-Sat Aug 26 15:31:49 2017 UTC (0.001 )  Time stamp start 1503761509832438225 end 1503761509831437425  Run 334264, LB 313, lumi 5.16
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:32:32 2017 UTC-Sat Aug 26 15:32:32 2017 UTC (0.001 )  Time stamp start 1503761552145018510 end 1503761552144018010  Run 334264, LB 314, lumi 5.15
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:34:05 2017 UTC-Sat Aug 26 15:34:05 2017 UTC (0.001 )  Time stamp start 1503761645057214650 end 1503761645056214650  Run 334264, LB 315, lumi 5.14
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Aug 26 15:34:11 2017 UTC-Sat Aug 26 15:34:11 2017 UTC (0.000 )  Time stamp start 1503761651333054140 end 1503761651333054015  Run 334264, LB 315, lumi 0.00
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Sat Aug 26 15:34:11 2017 UTC-Sat Aug 26 15:34:11 2017 UTC (0.001 )  Time stamp start 1503761651334054635 end 1503761651333054140  Run 334264, LB 315, lumi 5.15
Event Veto ['MiniNoiseBurst'], Sat Aug 26 15:34:25 2017 UTC-Sat Aug 26 15:34:25 2017 UTC (0.001 )  Time stamp start 1503761665240963955 end 1503761665239963155  Run 334264, LB 315, lumi 5.15
