Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 357821 to 357821
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
Dumping EventVeto data from run 357821 to run 357821  lasting from Wed Aug  8 01:03:45 2018 UTC to Wed Aug  8 15:21:08 2018 UTC
Event Veto ['NoiseBurst'], Wed Aug  8 12:14:51 2018 UTC-Wed Aug  8 12:14:51 2018 UTC (0.001 )  Time stamp start 1533730491424837310 end 1533730491423837190  Run 357821, LB 703, lumi 6.99
Event Veto ['MiniNoiseBurst'], Wed Aug  8 12:16:02 2018 UTC-Wed Aug  8 12:16:02 2018 UTC (0.001 )  Time stamp start 1533730562940756150 end 1533730562939756150  Run 357821, LB 704, lumi 6.97
Event Veto ['MiniNoiseBurst'], Wed Aug  8 12:17:12 2018 UTC-Wed Aug  8 12:17:12 2018 UTC (0.001 )  Time stamp start 1533730632520343030 end 1533730632519343030  Run 357821, LB 706, lumi 6.95
Event Veto ['NoiseBurst'], Wed Aug  8 12:18:52 2018 UTC-Wed Aug  8 12:18:52 2018 UTC (0.001 )  Time stamp start 1533730732535032950 end 1533730732534032550  Run 357821, LB 708, lumi 6.91
Event Veto ['NoiseBurst'], Wed Aug  8 12:19:16 2018 UTC-Wed Aug  8 12:19:16 2018 UTC (0.001 )  Time stamp start 1533730756789743190 end 1533730756788742315  Run 357821, LB 708, lumi 6.92
Event Veto ['NoiseBurst'], Wed Aug  8 12:39:52 2018 UTC-Wed Aug  8 12:39:52 2018 UTC (0.001 )  Time stamp start 1533731992944091140 end 1533731992943090140  Run 357821, LB 729, lumi 6.68
Event Veto ['NoiseBurst'], Wed Aug  8 12:47:48 2018 UTC-Wed Aug  8 12:47:48 2018 UTC (0.001 )  Time stamp start 1533732468571520825 end 1533732468570520325  Run 357821, LB 737, lumi 6.59
Event Veto ['NoiseBurst'], Wed Aug  8 12:56:00 2018 UTC-Wed Aug  8 12:56:00 2018 UTC (0.003 )  Time stamp start 1533732960603070870 end 1533732960599953130  Run 357821, LB 745, lumi 19.98
Event Veto ['MiniNoiseBurst'], Wed Aug  8 12:58:34 2018 UTC-Wed Aug  8 12:58:34 2018 UTC (0.001 )  Time stamp start 1533733114012927555 end 1533733114011927555  Run 357821, LB 748, lumi 6.47
Event Veto ['DataCorruption'], Wed Aug  8 13:04:04 2018 UTC-Wed Aug  8 13:04:08 2018 UTC (3.923 )  Time stamp start 1533733448005395525 end 1533733444082300430  Run 357821, LB 753, lumi 25162.22
Event Veto ['NoiseBurst'], Wed Aug  8 13:08:58 2018 UTC-Wed Aug  8 13:08:58 2018 UTC (0.001 )  Time stamp start 1533733738403701375 end 1533733738402700375  Run 357821, LB 758, lumi 6.37
Event Veto ['MiniNoiseBurst'], Wed Aug  8 13:19:52 2018 UTC-Wed Aug  8 13:19:52 2018 UTC (0.001 )  Time stamp start 1533734392223653095 end 1533734392222653095  Run 357821, LB 769, lumi 6.25
Event Veto ['NoiseBurst'], Wed Aug  8 13:27:49 2018 UTC-Wed Aug  8 13:27:49 2018 UTC (0.001 )  Time stamp start 1533734869105420805 end 1533734869104419935  Run 357821, LB 777, lumi 6.17
Event Veto ['NoiseBurst'], Wed Aug  8 13:33:43 2018 UTC-Wed Aug  8 13:33:43 2018 UTC (0.001 )  Time stamp start 1533735223948975900 end 1533735223947851945  Run 357821, LB 783, lumi 6.85
Event Veto ['NoiseBurst'], Wed Aug  8 13:38:50 2018 UTC-Wed Aug  8 13:38:50 2018 UTC (0.001 )  Time stamp start 1533735530855409540 end 1533735530854408790  Run 357821, LB 788, lumi 6.06
Event Veto ['NoiseBurst'], Wed Aug  8 13:40:56 2018 UTC-Wed Aug  8 13:40:56 2018 UTC (0.002 )  Time stamp start 1533735656993679185 end 1533735656991596870  Run 357821, LB 790, lumi 12.58
Event Veto ['NoiseBurst'], Wed Aug  8 13:47:54 2018 UTC-Wed Aug  8 13:47:54 2018 UTC (0.002 )  Time stamp start 1533736074725099660 end 1533736074723444680  Run 357821, LB 797, lumi 9.90
Event Veto ['NoiseBurst'], Wed Aug  8 14:11:58 2018 UTC-Wed Aug  8 14:11:58 2018 UTC (0.001 )  Time stamp start 1533737518354601640 end 1533737518353601115  Run 357821, LB 853, lumi 5.76
Event Veto ['NoiseBurst'], Wed Aug  8 14:21:05 2018 UTC-Wed Aug  8 14:21:05 2018 UTC (0.001 )  Time stamp start 1533738065925945895 end 1533738065924901110  Run 357821, LB 863, lumi 5.90
Event Veto ['NoiseBurst'], Wed Aug  8 14:38:34 2018 UTC-Wed Aug  8 14:38:34 2018 UTC (0.001 )  Time stamp start 1533739114444003245 end 1533739114443003120  Run 357821, LB 880, lumi 5.50
Event Veto ['NoiseBurst'], Wed Aug  8 14:42:40 2018 UTC-Wed Aug  8 14:42:40 2018 UTC (0.002 )  Time stamp start 1533739360373056225 end 1533739360371244355  Run 357821, LB 884, lumi 9.91
Event Veto ['NoiseBurst'], Wed Aug  8 15:03:04 2018 UTC-Wed Aug  8 15:03:04 2018 UTC (0.001 )  Time stamp start 1533740584631224040 end 1533740584630223540  Run 357821, LB 906, lumi 5.31
Event Veto ['NoiseBurst'], Wed Aug  8 15:14:55 2018 UTC-Wed Aug  8 15:14:55 2018 UTC (0.001 )  Time stamp start 1533741295450933030 end 1533741295449932155  Run 357821, LB 918, lumi 5.21
Found a total of 178 noisy periods, covering a total of 1.37 seconds
Found a total of 79 Mini noise periods, covering a total of 0.08 seconds
Found a total of 3 corruption periods, covering a total of 9.52 seconds
Lumi loss due to noise-bursts: 15.81 nb-1 out of 485115.65 nb-1 (0.03 per-mil)
Lumi loss due to mini-noise-bursts: 1.01 nb-1 out of 485115.65 nb-1 (0.00 per-mil)
Lumi loss due to corruption: 71.83 nb-1 out of 485115.65 nb-1 (0.15 per-mil)
Overall Lumi loss is 88.6470959968 by 10.97848521 s of veto length
