Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 360209 to 360209
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
Dumping EventVeto data from run 360209 to run 360209  lasting from Fri Sep  7 09:39:12 2018 UTC to Fri Sep  7 14:52:50 2018 UTC
Event Veto ['NoiseBurst'], Fri Sep  7 13:49:41 2018 UTC-Fri Sep  7 13:49:41 2018 UTC (0.001 )  Time stamp start 1536328181306638800 end 1536328181305381360  Run 360209, LB 297, lumi 17.93
Event Veto ['MiniNoiseBurst'], Fri Sep  7 13:49:42 2018 UTC-Fri Sep  7 13:49:42 2018 UTC (0.001 )  Time stamp start 1536328182166508500 end 1536328182165508500  Run 360209, LB 297, lumi 14.26
Event Veto ['MiniNoiseBurst'], Fri Sep  7 13:50:19 2018 UTC-Fri Sep  7 13:50:19 2018 UTC (0.001 )  Time stamp start 1536328219540283340 end 1536328219539283340  Run 360209, LB 297, lumi 14.26
Event Veto ['MiniNoiseBurst'], Fri Sep  7 13:50:50 2018 UTC-Fri Sep  7 13:50:50 2018 UTC (0.001 )  Time stamp start 1536328250039486125 end 1536328250038486125  Run 360209, LB 298, lumi 14.24
Event Veto ['NoiseBurst'], Fri Sep  7 13:52:16 2018 UTC-Fri Sep  7 13:52:16 2018 UTC (0.001 )  Time stamp start 1536328336631629335 end 1536328336630629090  Run 360209, LB 299, lumi 14.21
Event Veto ['NoiseBurst'], Fri Sep  7 13:58:13 2018 UTC-Fri Sep  7 13:58:13 2018 UTC (0.001 )  Time stamp start 1536328693703565990 end 1536328693702565640  Run 360209, LB 305, lumi 14.06
Event Veto ['NoiseBurst'], Fri Sep  7 14:02:31 2018 UTC-Fri Sep  7 14:02:31 2018 UTC (0.002 )  Time stamp start 1536328951417170905 end 1536328951415192290  Run 360209, LB 310, lumi 27.51
Event Veto ['NoiseBurst'], Fri Sep  7 14:05:56 2018 UTC-Fri Sep  7 14:05:56 2018 UTC (0.001 )  Time stamp start 1536329156802681945 end 1536329156801681570  Run 360209, LB 313, lumi 13.86
Event Veto ['MiniNoiseBurst'], Fri Sep  7 14:08:57 2018 UTC-Fri Sep  7 14:08:57 2018 UTC (0.001 )  Time stamp start 1536329337777015245 end 1536329337776015245  Run 360209, LB 316, lumi 13.80
Event Veto ['NoiseBurst'], Fri Sep  7 14:19:12 2018 UTC-Fri Sep  7 14:19:12 2018 UTC (0.001 )  Time stamp start 1536329952078904000 end 1536329952077903875  Run 360209, LB 327, lumi 13.52
Event Veto ['MiniNoiseBurst'], Fri Sep  7 14:24:47 2018 UTC-Fri Sep  7 14:24:47 2018 UTC (0.001 )  Time stamp start 1536330287614419680 end 1536330287613419680  Run 360209, LB 332, lumi 13.45
Event Veto ['NoiseBurst'], Fri Sep  7 14:27:52 2018 UTC-Fri Sep  7 14:27:52 2018 UTC (0.001 )  Time stamp start 1536330472861370000 end 1536330472860369375  Run 360209, LB 335, lumi 13.40
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  7 14:32:38 2018 UTC-Fri Sep  7 14:32:38 2018 UTC (0.001 )  Time stamp start 1536330758038079735 end 1536330758037079735  Run 360209, LB 340, lumi 13.25
Event Veto ['MiniNoiseBurst'], Fri Sep  7 14:37:34 2018 UTC-Fri Sep  7 14:37:34 2018 UTC (0.001 )  Time stamp start 1536331054854665365 end 1536331054853665365  Run 360209, LB 345, lumi 11.04
Found a total of 75 noisy periods, covering a total of 0.10 seconds
Found a total of 56 Mini noise periods, covering a total of 0.06 seconds
Lumi loss due to noise-bursts: 1.65 nb-1 out of 195719.91 nb-1 (0.01 per-mil)
Lumi loss due to mini-noise-bursts: 0.91 nb-1 out of 195719.91 nb-1 (0.00 per-mil)
Overall Lumi loss is 2.55758915839 by 0.159189135 s of veto length
